index,soc_fil,MLP,PWL
51845,21.5,21.5,21.5
51846,21.5,21.508665826171637,21.506820727114302
51847,21.5,21.517394214868546,21.513698811832757
51848,21.5,21.52665076777339,21.52106119541093
51849,21.5,21.53878205269575,21.531059532377277
51850,21.5,21.55297376215458,21.542947150898968
51851,21.5,21.566070798784494,21.553831021173643
51852,21.5,21.57980164512992,21.565296059884997
51853,21.5,21.59417951479554,21.577354374777602
51854,21.500066916289576,21.60835485905409,21.589226986217078
51855,21.50050326531008,21.623262397944927,21.601770985447597
51856,21.502719228482675,21.638066802173853,21.614220410218792
51857,21.511483532845464,21.65125746279955,21.625190127475474
51858,21.53847949081276,21.66413412988186,21.635871934289412
51859,21.60323942741749,21.67781725525856,21.647293212228572
51860,21.72422691718284,21.69287632778287,21.6599761498511
51861,21.900262676067626,21.708395432680845,21.673080911951185
51862,22.099737323932374,21.72411995753646,21.686374032864965
51863,22.275773082817167,21.740191873162985,21.699985695967328
51864,22.396760572582515,21.75762866064906,21.714848852695937
51865,22.461520509187242,21.775549463927746,21.730155827761156
51866,22.48851646715454,21.79149305820465,21.74364982738435
51867,22.497280771517325,21.808626987040043,21.7582352836874
51868,22.499496734689924,21.829796068370342,21.77652072864273
51869,22.49993308371043,21.851271744817495,21.795087304094864
51870,22.500000000000004,21.8708562143147,21.811919759163263
51871,22.500000000000004,21.89006868004799,21.82841110934709
51872,22.500000000000004,21.908905502408743,21.844558014275663
51873,22.500000000000004,21.927279595285654,21.860280627845096
51874,22.500000000000004,21.945832658559084,21.87616734620847
51875,22.500000000000004,21.96390960738063,21.89161749066667
51876,22.500000000000004,21.9828193038702,21.9078312140677
51877,22.500000000000004,22.004970729351044,21.92701740975447
51878,22.500000000000004,22.028989918529987,21.947916233707602
51879,22.500000000000004,22.051968418061733,21.967860803241923
51880,22.500000000000004,22.07221019640565,21.985295971434958
51881,22.500000000000004,22.09013506397605,22.000606672249464
51882,22.500000000000004,22.10649024322629,22.01447806553604
51883,22.500000000000004,22.122515473514795,22.028046904704325
51884,22.500000000000004,22.13915278762579,22.042176993405704
51885,22.500000000000004,22.156104791909456,22.05659563534678
51886,22.500000000000004,22.173599489033222,22.07151188754889
51887,22.500000000000004,22.193415239453316,22.08855641306909
51888,22.500000000000004,22.214627645909786,22.10688158384812
51889,22.500000000000004,22.235684357583523,22.125063992474686
51890,22.500000000000004,22.25623670965433,22.142783935823786
51891,22.500000000000004,22.27405723184347,22.15799895891367
51892,22.500000000000004,22.288412049412727,22.170036141505705
51893,22.500000000000004,22.302446126937866,22.181779222661
51894,22.500000000000004,22.316239148378372,22.193301272047485
51895,22.500000000000004,22.32804723456502,22.20300325267329
51896,22.500000000000004,22.338214684277773,22.21120087118185
51897,22.500000000000004,22.347483813762665,22.21857478688391
51898,22.500000000000004,22.357595220208168,22.226721019830887
51899,22.500000000000004,22.370141070336103,22.237099485164315
51900,22.500000000000004,22.384486857801676,22.24912838321873
51901,22.500000000000004,22.400196116417646,22.26240750840079
51902,22.500000000000004,22.41727624833584,22.276943635509575
51903,22.500000000000004,22.435189984738827,22.29224413570716
51904,22.500000000000004,22.45452629029751,22.308849036715408
51905,22.500000000000004,22.4748678766191,22.32637571772385
51906,22.500000000000004,22.49316757917404,22.342030123065367
51907,22.500066916289576,22.507522583007812,22.354067475358335
51908,22.50050326531008,22.520385418087244,22.364736592305846
51909,22.50271922848268,22.535864047706127,22.37780423567194
51910,22.511483532845464,22.556056424975395,22.39519410470857
51911,22.53847949081276,22.578472279012203,22.41462276547953
51912,22.603239427417492,22.59896283596754,22.43228604289213
51913,22.72422691718284,22.617111079394817,22.44780156536987
51914,22.90026267606763,22.635644283145666,22.463670072868457
51915,23.099737323932374,22.65612154453993,22.48132116323969
51916,23.275773082817164,22.67837955057621,22.500605089744642
51917,23.396760572582515,22.70043020322919,22.519698885685617
51918,23.46152050918724,22.721588104963303,22.537974080883554
51919,23.48851646715454,22.742595095187426,22.556110900953406
51920,23.497280771517325,22.762892369180918,22.573596957797093
51921,23.49949673468992,22.785633083432913,22.593323491114784
51922,23.49993308371043,22.812534224241972,22.616864878384984
51923,23.5,22.840754609555006,22.641615947677494
51924,23.5,22.867498505860567,22.665013154204214
51925,23.5,22.890381645411253,22.684870291468567
51926,23.5,22.91087217628956,22.702533543239486
51927,23.5,22.93244269117713,22.72118707136554
51928,23.5,22.956651341170073,22.74225961692446
51929,23.5,22.983326692134142,22.765593985108847
51930,23.5,23.011472057551146,22.790276257031596
51931,23.5,23.038184855133295,22.8136449606593
51932,23.5,23.0642385520041,22.836409296778672
51933,23.5,23.09254839643836,22.8612423847457
51934,23.5,23.124017741531134,22.888972547867343
51935,23.5,23.15739233419299,22.91844970353423
51936,23.500066916289576,23.19235684350133,22.94938472124909
51937,23.50050326531008,23.22861209884286,22.981503269239116
51938,23.502719228482675,23.26726185902953,23.015817430432914
51939,23.511483532845464,23.308936055749655,23.052904813945048
51940,23.53847949081276,23.350305024534464,23.089712327464962
51941,23.603239427417492,23.390039291232824,23.125020924776244
51942,23.72422691718284,23.43216537311673,23.16252267168347
51943,23.90026267606763,23.479489777237177,23.204790955175493
51944,24.099737323932374,23.52767888829112,23.24785212463297
51945,24.275773082817164,23.573528233915567,23.28876787514942
51946,24.39676057258251,23.620139565318823,23.330382319720325
51947,24.461520509187242,23.67092825844884,23.37582714665929
51948,24.48851646715454,23.72711293026805,23.42621974618529
51949,24.497280771517325,23.786241549998522,23.479311771864474
51950,24.49949673468992,23.845190670341253,23.532239211786568
51951,24.5,23.905195761471987,23.58613491530047
51952,24.50050326531008,23.969243463128805,23.643737449914465
51953,24.502719228482675,24.037319894880056,23.705034087138834
51954,24.511483532845464,24.107345659285784,23.768118135483178
51955,24.53847949081276,24.178323950618505,23.83207558733947
51956,24.60323942741749,24.248815681785345,23.89558690237009
51957,24.72422691718284,24.32093619927764,23.960591717199808
51958,24.90026267606763,24.397322829812765,24.029508293818683
51959,25.09973732393237,24.474713172763586,24.099345221789232
51960,25.27577308281716,24.55003111436963,24.16728187990918
51961,25.39676057258251,24.62481314316392,24.23472714740775
51962,25.46152050918724,24.700827177613974,24.30330207578705
51963,25.488583383444112,24.77995527163148,24.374732415556046
51964,25.497784036827404,24.862841624766588,24.449608834722902
51965,25.5022159631726,24.946173023432493,24.524893328359568
