index,soc_fil,CC,EPWL
2019-08-11 23:58:00,57.73115169209484,57.73115169209484,57.73115169209484
2019-08-11 23:59:00,57.90602217962463,57.892288091552786,57.89773279297075
2019-08-12 00:00:00,58.08687643971132,58.05611109505106,58.067048440091575
2019-08-12 00:01:00,58.24935692984374,58.21881144388659,58.235221398879375
2019-08-12 00:02:00,58.37438856242494,58.373728478493874,58.3954721509049
2019-08-12 00:03:00,58.46212989792995,58.506726709811396,58.53341296059081
2019-08-12 00:04:00,58.53237996830237,58.60494938008005,58.633031012050665
2019-08-12 00:05:00,58.61186182593639,58.6742220072639,58.70402338934976
2019-08-12 00:06:00,58.718011469198856,58.73353066663806,58.765163439485356
2019-08-12 00:07:00,58.85148837567493,58.79456036828952,58.82800524858907
2019-08-12 00:08:00,59.00135961424134,58.865315594668076,58.900463613394095
2019-08-12 00:09:00,59.15450502340284,58.959623518839564,58.99621078128146
2019-08-12 00:10:00,59.301228276207524,59.08068519502183,59.12200202909209
2019-08-12 00:11:00,59.43950625511733,59.220679323583255,59.26706357717151
2019-08-12 00:12:00,59.578407334192505,59.37498760422394,59.4266947120713
2019-08-12 00:13:00,59.73254476448096,59.539076537563524,59.59628103452726
2019-08-12 00:14:00,59.90781814288647,59.70251140361116,59.76520161791996
2019-08-12 00:15:00,60.093759645865134,59.855510435343085,59.92350014048337
2019-08-12 00:16:00,60.272978827431515,59.99944277321393,60.07257017485892
2019-08-12 00:17:00,60.439472796972545,60.145140400922344,60.223437000508525
2019-08-12 00:18:00,60.60640515031348,60.30193314956135,60.38559693851195
2019-08-12 00:19:00,60.791897069632554,60.46695101623725,60.55612877103506
2019-08-12 00:20:00,60.995399673308356,60.631271735630655,60.72595101574586
2019-08-12 00:21:00,61.192355530066415,60.790426029998336,60.890514641046565
2019-08-12 00:22:00,61.35661455469252,60.94280901244502,61.048186120981306
2019-08-12 00:23:00,61.486468562871565,61.08886191022854,61.19941455646818
2019-08-12 00:24:00,61.60640515031348,61.23354291676643,61.349246619435
2019-08-12 00:25:00,61.74490130373353,61.37078259309355,61.49150456233068
2019-08-12 00:26:00,61.911730487902574,61.490672208721634,61.61610283427321
2019-08-12 00:27:00,62.093474555065306,61.603157195048695,61.73316434197874
2019-08-12 00:28:00,62.26748869366382,61.73226752671144,61.867147872794376
2019-08-12 00:29:00,62.420518142365985,61.89101063054709,62.03129296990543
2019-08-12 00:30:00,62.556111592701285,62.06868429928848,62.214706446130066
2019-08-12 00:31:00,62.68527374480884,62.243620549027014,62.395333654358886
2019-08-12 00:32:00,62.813148466439586,62.39279739389122,62.549741783477785
2019-08-12 00:33:00,62.93836481538624,62.501936651849846,62.663397858596646
2019-08-12 00:34:00,63.06160172646898,62.580939629562245,62.74401156332811
2019-08-12 00:35:00,63.18663335905017,62.65376230431374,62.818514211911726
2019-08-12 00:36:00,63.31361827360488,62.73934394401554,62.90563286843103
2019-08-12 00:37:00,63.43950625511733,62.84747717956331,63.018264968760676
2019-08-12 00:38:00,63.56598387865037,62.98179428826264,63.157548191075236
2019-08-12 00:39:00,63.70009787988903,63.13544717741816,63.31651223908845
2019-08-12 00:40:00,63.8457466092522,63.29063379098561,63.477037380686156
2019-08-12 00:41:00,63.99867384390346,63.42786173892327,63.61928338590033
2019-08-12 00:42:00,64.14851162432508,63.540411913776424,63.73641124541527
2019-08-12 00:43:00,64.28198853080114,63.63280691603783,63.830266924604935
2019-08-12 00:44:00,64.38813817406361,63.709043861595006,63.90814558901326
2019-08-12 00:45:00,64.46762003169763,63.783773786836136,63.984534118419205
2019-08-12 00:46:00,64.53787010207006,63.88055312815004,64.08272501261216
2019-08-12 00:47:00,64.62557797943029,64.01147128160167,64.21854862563197
