index,soc_fil,MLP,PWL
60485,24.5,24.5,24.5
60486,24.5,24.49488364905119,24.496891834766814
60487,24.5,24.490439027547836,24.49417033851745
60488,24.5,24.486375842243433,24.491649969346174
60489,24.5,24.48158848285675,24.488731182210127
60490,24.5,24.47521508857608,24.484899422883096
60491,24.5,24.46979334205389,24.481615459548387
60492,24.5,24.466309025883675,24.479398250352283
60493,24.5,24.461127493530512,24.476252563865398
60494,24.5,24.4511182513088,24.470327888330935
60495,24.5,24.4346497990191,24.460685079490208
60496,24.5,24.41510285437107,24.448916270742682
60497,24.5,24.399648394435644,24.43985714782934
60498,24.5,24.39017197676003,24.434239182340924
60499,24.5,24.38213073834777,24.4294473537667
60500,24.5,24.372718516737223,24.423866344090666
60501,24.5,24.36160792224109,24.417307693744696
60502,24.5,24.35202063061297,24.411625907435166
60503,24.5,24.34371368587017,24.406681132719253
60504,24.5,24.33586741052568,24.40200153133925
60505,24.5,24.330188350751996,24.39856945087526
60506,24.5,24.323102347552776,24.39432748605096
60507,24.5,24.313312511891127,24.388529109868934
60508,24.5,24.305734869092703,24.384004145271213
60509,24.499966541855215,24.30119675770402,24.38122883045745
60510,24.49974836734496,24.29602001234889,24.378085899880098
60511,24.498640385758662,24.28952793031931,24.37418581806656
60512,24.49425823357727,24.28601373359561,24.37195295875505
60513,24.480760254593623,24.283429216593504,24.37020698178416
60514,24.448380286291258,24.277314104139805,24.36652389406091
60515,24.387886541408584,24.268117908388376,24.36106723551789
60516,24.299868661966187,24.259067464619875,24.355694476925816
60517,24.200131338033813,24.251307068392634,24.35106431378216
60518,24.11211345859142,24.245579028502107,24.34760403795317
60519,24.051619713708746,24.23963294364512,24.344018251107624
60520,24.01923974540638,24.230756133794785,24.33874544372136
60521,24.005741766422734,24.218299813568592,24.331412147890013
60522,24.00135961424134,24.204053865745664,24.323048686385302
60523,24.000251632655043,24.19293186068535,24.316483466060166
60524,24.000033458144788,24.186199905350804,24.312445308177235
60525,24.0,24.181426195427775,24.309534378107095
60526,24.0,24.17733615078032,24.306999939561344
60527,24.0,24.174885911867023,24.305324289687558
60528,24.0,24.175279123708606,24.305137787781664
60529,24.0,24.17561979405582,24.304923767318463
60530,24.0,24.17120303027332,24.302218223444534
60531,24.0,24.163878755643964,24.297839104564144
60532,24.0,24.15775935165584,24.29415355123878
60533,24.0,24.152579417452216,24.291008783889286
60534,24.0,24.148277075961232,24.28836316370565
60535,24.0,24.14488490484655,24.28619421148832
60536,24.0,24.141599347814918,24.284081092168446
60537,24.0,24.139413757249713,24.28254404109491
60538,24.0,24.138666348531842,24.281760180635555
60539,24.0,24.137217393144965,24.28060891351509
60540,24.0,24.13348680920899,24.278262730751212
60541,24.0,24.127392610535026,24.274591684223868
60542,24.0,24.122595446184278,24.271667253911062
60543,24.0,24.11999056302011,24.26991061315852
60544,24.0,24.11673986725509,24.2678157554009
60545,24.0,24.111760867759585,24.26478665399741
60546,24.0,24.105181954801083,24.260836587860442
60547,24.0,24.096761591732502,24.25582652350062
60548,24.0,24.08515490218997,24.24898230579601
60549,24.0,24.07017095014453,24.240194023424642
60550,24.0,24.054425537586212,24.23096741994396
60551,23.999966541855215,24.040405401960015,24.222733941782206
60552,23.999748367344964,24.029292395338416,24.21617390416555
60553,23.998640385758662,24.01999487541616,24.210658919735604
60554,23.99425823357727,24.01044254936278,24.2049972611707
60555,23.98076025459362,24.00011896342039,24.19889163831972
60556,23.948380286291258,23.99013644270599,24.19298234426037
60557,23.887886541408584,23.980967173352838,24.187541185227996
60558,23.799868661966187,23.971265418455005,24.181793510339748
60559,23.700131338033813,23.962033038958907,24.17631602313419
60560,23.61211345859142,23.953714683651924,24.171364676639953
60561,23.551619713708746,23.945395566523075,24.16641289190759
60562,23.51923974540638,23.938004974275827,24.161995598914217
60563,23.50574176642273,23.930660609155893,24.15760491622667
60564,23.501359614241338,23.921136865392327,24.151959708004135
