index,soc_fil,CC,EPWL
2020-12-16 00:01:00,87.66336921755007,87.66336921755007,87.66336921755007
2020-12-16 00:02:00,87.6978791219789,87.65811712227257,87.6606718799202
2020-12-16 00:03:00,87.70806947222268,87.65219208878722,87.65730914397601
2020-12-16 00:04:00,87.70009787988904,87.63956761142632,87.64698395019056
2020-12-16 00:05:00,87.70366101567991,87.62570144634988,87.63536330743317
2020-12-16 00:06:00,87.74026751889711,87.6177260887786,87.62988852601515
2020-12-16 00:07:00,87.79854250586965,87.61196038810235,87.6266833376457
2020-12-16 00:08:00,87.84200859412258,87.60810249139735,87.62536457737873
2020-12-16 00:09:00,87.83895259803774,87.60321232889962,87.62302511727573
2020-12-16 00:10:00,87.7865888574928,87.60392029131285,87.62622105824771
2020-12-16 00:11:00,87.71344460065201,87.60702686217998,87.6317887326171
2020-12-16 00:12:00,87.66126557647253,87.60300505503994,87.63030789843918
2020-12-16 00:13:00,87.65909938746374,87.59620450988362,87.62605879519786
2020-12-16 00:14:00,87.70583964631177,87.59285557942793,87.62524329850011
2020-12-16 00:15:00,87.77319700194178,87.58718599974125,87.62213315413868
2020-12-16 00:16:00,87.828534236257,87.58021841561734,87.61770977965658
2020-12-16 00:17:00,87.85950605791761,87.57512420496217,87.61516855764079
2020-12-16 00:18:00,87.87667423662464,87.58058101503984,87.62306013811435
2020-12-16 00:19:00,87.89274237515123,87.58787984072826,87.63277309545143
2020-12-16 00:20:00,87.90573321442885,87.58725453358952,87.63465070540568
2020-12-16 00:21:00,87.90665647964968,87.58558878421002,87.63549953068835
2020-12-16 00:22:00,87.89730924369809,87.58407470460278,87.63649832636894
2020-12-16 00:23:00,87.89128019719459,87.58862017123064,87.64348877448263
2020-12-16 00:24:00,87.89626817840137,87.59165074821783,87.64898130644069
2020-12-16 00:25:00,87.90249250197854,87.58640895563686,87.64629415607143
2020-12-16 00:26:00,87.89337667517628,87.57916086285357,87.64157812776835
2020-12-16 00:27:00,87.86496273354051,87.57400988567983,87.63898077527085
2020-12-16 00:28:00,87.83078645231193,87.58050960395343,87.6479035787415
2020-12-16 00:29:00,87.80821684081418,87.58918898577791,87.65898162386085
2020-12-16 00:30:00,87.80253700353592,87.58905747428308,87.661347496757
