index,soc_fil,MLP,PWL
4325,52.052979327950084,52.052979327950084,52.052979327950084
4326,52.117855225014154,52.116808012339675,52.11038101752098
4327,52.219371083440194,52.184249736580455,52.171095663327144
4328,52.35148837567493,52.25421015939435,52.23411980150236
4329,52.5,52.32283379903754,52.2959181888412
4330,52.64851162432507,52.38962022981366,52.35603196232239
4331,52.780628916559806,52.45353303870877,52.41351080538041
4332,52.882144774985846,52.5145651104184,52.46834818402953
4333,52.947020672049916,52.578258119735324,52.52562547904602
4334,52.98050862193858,52.64959789833745,52.58991439333336
4335,52.994224775432485,52.72852335891446,52.6611589175094
4336,52.998673843903454,52.81102792194804,52.73568526845033
4337,53.00000000000001,52.89146581313332,52.808316612964305
4338,53.00132615609655,52.96431090703925,52.87398583227188
4339,53.00577522456752,53.02824509910067,52.931484288814055
4340,53.019491378061424,53.084506079766356,52.98194687642276
4341,53.052979327950084,53.132875703487,53.02517355523802
4342,53.117855225014154,53.17558491251191,53.06320998313067
4343,53.219371083440194,53.220290944192016,53.10307737093771
4344,53.35148837567493,53.27234134099206,53.14967911112947
4345,53.50000000000001,53.32953853926381,53.201000144814394
4346,53.64851162432507,53.38860052100142,53.254031064194855
4347,53.780628916559806,53.44670510313233,53.30618410872269
4348,53.88214477498586,53.50241173824986,53.35613838960203
4349,53.94702067204993,53.55689289442023,53.40496898861686
4350,53.98050862193858,53.611262925180995,53.45369768002
4351,53.9942247754325,53.66513216516694,53.50196717251
4352,53.99864038575868,53.716309420976245,53.54776828809033
4353,53.999748367344964,53.76312129220685,53.58956662172364
4354,54.000000000000014,53.80556888154467,53.62736316609239
4355,54.00025163265505,53.84536185881814,53.6627255964354
4356,54.00135961424135,53.8851435857149,53.69807770937227
4357,54.00577522456753,53.92746842673739,53.73576169396219
4358,54.01949137806143,53.97556290796717,53.77873609253481
4359,54.0529793279501,54.032195613,53.8295395282431
4360,54.117855225014154,54.09784487656077,53.88861058568275
4361,54.2193710834402,54.16880057028254,53.95254732312238
4362,54.35148837567493,54.240213237914645,54.01690307154623
4363,54.50000000000001,54.30746652952155,54.077444938475004
4364,54.64851162432508,54.36914074442109,54.132871121103605
4365,54.780628916559806,54.424914740237796,54.18288716647291
4366,54.88214477498586,54.47388309261521,54.22666284808442
4367,54.94702067204993,54.51934340617379,54.267221874073336
4368,54.98050862193858,54.56341941675862,54.3065115802863
4369,54.994224775432485,54.60685909560641,54.345217807394306
4370,54.99864038575868,54.64896088859757,54.38269727566908
4371,54.999748367344964,54.68774856648167,54.417137900956114
4372,54.999966541855215,54.723572865340316,54.44886128793505
4373,55.0,54.75861733427962,54.47986961757817
4374,55.0,54.79449150732478,54.51163873561607
4375,55.0,54.831130519721114,54.54410917127579
4376,55.0000334581448,54.868512623223864,54.57726096816131
4377,55.00025163265505,54.90609497598132,54.61059639190761
4378,55.00135961424134,54.94438416532,54.64457992690329
4379,55.00574176642273,54.984381951603496,54.680130144455326
4380,55.019273203551165,55.02628085038384,54.71742357132209
4381,55.05187134636378,55.06840348264893,54.754922146002556
4382,55.11347307283276,55.108641542706096,54.79069267645706
4383,55.20587310445655,55.14660461268147,54.82437719296787
4384,55.319108407372575,55.18370668611249,54.85727221885865
4385,55.43950625511734,55.22174300274571,54.89102389324379
4386,55.56049374488268,55.2632333191367,54.92794267276538
4387,55.68089159262743,55.31263172647675,54.972112689402486
4388,55.79412689554346,55.36864104143103,55.02234450969685
4389,55.88652692716725,55.421983301851355,55.07013080546157
4390,55.94812865363623,55.46837382784804,55.111542788367885
4391,55.980726796448835,55.50958701244315,55.14820745748205
4392,55.994258233577284,55.547508768949115,55.18185407544767
4393,55.99864038575868,55.584227718624675,55.21439780927824
4394,55.999748367344964,55.62269180289229,55.24854172323869
4395,55.999966541855215,55.66612238458117,55.287239610754476
4396,56.000000000000014,55.71401213875731,55.330026282011964
4397,56.000000000000014,55.763097189578616,55.37390896873764
4398,56.0000334581448,55.810161769601905,55.41593900816881
4399,56.00025163265505,55.85433928689679,55.45532178927008
4400,56.00135961424135,55.897439681205356,55.493716915520565
4401,56.005741766422744,55.93934727481326,55.53101831838298
4402,56.01927320355118,55.980600267860495,55.5677194935905
4403,56.0518713463638,56.02390620133599,55.6063030851965
4404,56.11347307283276,56.07124056688269,55.648580508316996
4405,56.20587310445655,56.121144123587214,55.693213721875665
4406,56.319108407372575,56.16930352917632,55.73624765248224
4407,56.43950625511733,56.21214760861119,55.77440774687508
4408,56.560493744882685,56.252404540989005,55.81019559312708
4409,56.68089159262745,56.293711096260154,55.846945866962926
4410,56.79412689554346,56.3368589209648,55.88538448639972
4411,56.88652692716725,56.38051450273713,55.92428869272315
4412,56.94812865363622,56.422384567770564,55.96155568486262
4413,56.980726796448835,56.46361324212273,55.99823455521864
4414,56.99425823357727,56.50659927001914,56.036524816035076
4415,56.99864038575866,56.55101588389596,56.07612682620881
4416,56.999748367344964,56.59423305115422,56.11462901661167
4417,56.999966541855215,56.634878039571845,56.15077268187266
4418,57.0,56.6723228844138,56.183982009763156
4419,57.0,56.70666719994267,56.214348348228384
4420,57.0,56.73948575577458,56.243315651538275
4421,57.0,56.77294390669783,56.27286943085844
4422,57.0,56.808297902557456,56.30416157181072
4423,57.0,56.84517504296025,56.336850345255385
4424,57.0,56.88113507649621,56.36869819288048
4425,57.0,56.91346336922368,56.397215956761904
4426,57.0,56.939466640565,56.41993405852363
4427,57.000033458144785,56.958713963839614,56.43645736762699
4428,57.000251632655036,56.9737472797068,56.44911669212007
4429,57.00135961424134,56.98829524985274,56.46133097985891
4430,57.00574176642273,57.00585886112174,56.4763104267565
4431,57.01923974540638,57.028976436916196,56.49638252398903
4432,57.051619713708746,57.0581328461202,56.52199186054029
4433,57.11214691673621,57.09094423449358,56.55095260325165
4434,57.20038297068886,57.12351709252914,56.57969462135248
4435,57.30122827620753,57.152597073677384,56.60523388487136
4436,57.39362830783132,57.1771242546173,56.626598509056
