index,soc_fil,MLP,PWL
48965,81.51923974540638,81.51923974540638,81.51923974540638
48966,81.55161971370875,81.54543241795706,81.54213150888853
48967,81.61211345859142,81.57639723208355,81.56939905261595
48968,81.70013133803383,81.6093716317098,81.59850926080284
48969,81.79986866196619,81.63424576756167,81.62019201587206
48970,81.88791999955336,81.64743603703188,81.63116137591994
48971,81.94863191894629,81.6618330286126,81.64323722642257
48972,81.98211986883496,81.68976451021241,81.66772338152172
48973,81.99996654185523,81.734127532063,81.70727626637445
48974,82.01762849851002,81.79035716068553,81.75771009534472
48975,82.05000846681239,81.84863633972215,81.8100232426031
48976,82.10633823402391,81.90051074635791,81.85646359731886
48977,82.18089159262743,81.9410808340888,81.89253857553167
48978,82.24824894825744,81.9670813487153,81.91525415620436
48979,82.27577308281717,81.97773481097626,81.92389741705428
48980,82.24828240640223,81.97538014438557,81.92227181745534
48981,82.18114322528247,81.96187260870444,81.9143334107927
48982,82.10773130641003,81.94225728821563,81.90248123677235
48983,82.05600186589015,81.91872420844244,81.88585224907281
48984,82.03822785815773,81.89613195073413,81.87037038179075
48985,82.0573280219867,81.88639487635898,81.86460237550352
48986,82.11347307283276,81.89301752608823,81.86954963253808
48987,82.20038297068885,81.90916967329191,81.88323485921532
48988,82.29990212011097,81.9307325774114,81.9018814132246
48989,82.38788654140859,81.94757410821127,81.91619875882752
48990,82.44838028629127,81.95138717007445,81.91856979760531
48991,82.48076025459362,81.93985688623594,81.91176956084148
48992,82.49425823357727,81.92634273816454,81.90382734692152
48993,82.49864038575866,81.92843918625819,81.90462435139392
48994,82.49974836734496,81.9487234366368,81.92209846345656
48995,82.49996654185522,81.99127498392569,81.95999032436603
48996,82.5,82.0536133212279,82.01602547100714
48997,82.5000334581448,82.12872602914082,82.08377392489835
48998,82.50025163265505,82.20603101824032,82.15353257967122
48999,82.50135961424134,82.27721388761508,82.21767761856317
49000,82.50574176642273,82.33944688115822,82.27361615710066
49001,82.51923974540638,82.3955516604017,82.32393551320826
49002,82.55161971370875,82.45166242991196,82.3742603660018
49003,82.61211345859142,82.51317942265975,82.42954239672248
49004,82.70013133803381,82.58093977843033,82.49054920212043
49005,82.79986866196619,82.64425072197425,82.54747616167477
49006,82.88788654140859,82.69344899926888,82.5914626724937
49007,82.94838028629127,82.73022085551726,82.62405490739867
49008,82.98076025459363,82.75230015565263,82.64317497089638
49009,82.99429169172205,82.74921064574825,82.64116452452247
49010,82.9988920184137,82.71802631144034,82.615206596492
49011,83.0011079815863,82.67749207962858,82.57912725940638
49012,83.00570830827795,82.64755071823107,82.55468485124399
