index,soc_fil,MLP,PWL
25925,87.73996455910411,87.73996455910411,87.73996455910411
25926,87.71437566812014,87.72825844156351,87.73306310703461
25927,87.67623010177113,87.70413355472293,87.7157125539991
25928,87.62963195927284,87.66613438295927,87.68101674843354
25929,87.58973912416735,87.63624799194541,87.65664136390454
25930,87.57374241547778,87.64077528509107,87.65966730082117
25931,87.58863114258106,87.6607534842452,87.67686077673
25932,87.6250316325812,87.68333959894981,87.69644555334013
25933,87.66159068305639,87.69816186594572,87.70891136080412
25934,87.67739537312613,87.7031081201395,87.7123214626698
25935,87.66486485365148,87.70524730476346,87.71315765059394
25936,87.63500380831472,87.70486058237758,87.71256268376925
25937,87.61075384435009,87.7133647942802,87.71923521634363
25938,87.61075384435009,87.72378781380858,87.72766717512208
25939,87.63500380831472,87.7266501033565,87.72916641077654
25940,87.66486485365148,87.72773786577191,87.72934365223801
25941,87.67739537312613,87.72404018732514,87.72701470399056
25942,87.66159068305639,87.70350495110061,87.71404089867632
25943,87.6250316325812,87.67304452079144,87.68896560428614
25944,87.58863114258106,87.64939494187739,87.67219457270566
25945,87.57374241547778,87.63316195773687,87.66268730553793
25946,87.58970566602257,87.61044469046202,87.64705301513993
25947,87.62941378476259,87.58202234412339,87.62446269845684
25948,87.67508866204004,87.57448846044745,87.61996292314112
25949,87.70974188328371,87.58369830938783,87.62728247919759
25950,87.7251404240239,87.58825800138321,87.63033812502323
25951,87.72191370617081,87.59097284021583,87.63170215302662
25952,87.70610901610107,87.59399391653743,87.63334698425967
25953,87.68527374480884,87.60573988350835,87.64299200934484
25954,87.66315104303982,87.61781687232461,87.65294055936883
25955,87.63696925158143,87.62181999477353,87.6554858670197
25956,87.60401691239848,87.62477040606346,87.65706590236474
25957,87.57080237985227,87.62252999412623,87.65550013783776
25958,87.5525095207848,87.60179273727145,87.64228001655725
25959,87.56397625296131,87.56680257561412,87.61168175715856
25960,87.61078730249487,87.53801785352435,87.58864960225527
25961,87.68199957421375,87.52934709506836,87.58349540165237
25962,87.7484671227677,87.5270194517335,87.58188395180693
25963,87.77580654096195,87.52613317536917,87.5810273687747
25964,87.74828240640224,87.5293817551693,87.58288080844503
25965,87.6811097671377,87.54174802022781,87.59309460558809
25966,87.607479673755,87.55351228582468,87.60275640242835
25967,87.55464225164881,87.55903560983744,87.60669564385849
25968,87.532486091735,87.57226407098379,87.61770002278885
25969,87.53808827658031,87.58713589551654,87.63021126691471
25970,87.56185335912402,87.59447751137223,87.63581776681603
25971,87.58826951209744,87.60788906681147,87.64699003876764
25972,87.59977078207717,87.63034245687332,87.66645312159234
25973,87.5880178794424,87.65262280720081,87.68575753565645
25974,87.56049374488268,87.66513125168886,87.69610170400583
25975,87.53237996830237,87.66168000119534,87.69390181118344
25976,87.51353143712844,87.63764448406901,87.67666021895002
25977,87.50460032669166,87.59711486416664,87.64058324927831
25978,87.50224942131739,87.56688118855264,87.6157844329525
25979,87.5048519593467,87.572031540226,87.61938168079064
25980,87.51485759322499,87.59292188043501,87.6374115374881
25981,87.53790356021484,87.6155520466974,87.6570367140848
25982,87.57859205055797,87.6272328620663,87.66662200123838
25983,87.6350372664595,87.62699728588369,87.6661061951038
25984,87.69721136380906,87.62652420381811,87.66546600448336
25985,87.75113546433742,87.62605085725691,87.66482567417361
25986,87.785044526886,87.62717955316212,87.66502435087106
25987,87.79434507005372,87.62911281863954,87.66567172640579
25988,87.78354889078457,87.63635123650339,87.67118359975305
25989,87.76212071901791,87.64169357846286,87.67495689106981
25990,87.73791273912688,87.63599318395164,87.67151253243395
25991,87.7166692837257,87.62901064696517,87.66733012871892
25992,87.70672945338782,87.62646740245428,87.66560577028261
25993,87.71911945078517,87.63834531175699,87.67537177801923
25994,87.76122107491516,87.66057436856237,87.69462915409956
25995,87.83053481965688,87.6831574397048,87.71421114337937
25996,87.910632343343,87.6953274527451,87.72424498539199
25997,87.97152226866959,87.69341123419609,87.72284900770767
25998,87.98324171315956,87.68304919580724,87.71672124971067
25999,87.93815647790271,87.66179694737103,87.70287321854458
26000,87.85868205438197,87.64220619144645,87.69105099409035
26001,87.78028778059934,87.64292793663945,87.69103654823552
26002,87.72912508466348,87.64924109670129,87.69570001569545
26003,87.713277794578,87.66414339410868,87.70823920717345
26004,87.726674917604,87.68047172891703,87.7220859799196
26005,87.75701290295585,87.69065577107277,87.73029881192028
26006,87.79048612825326,87.70468790027108,87.7420401097108
26007,87.81218100693059,87.72225471901503,87.75702249974859
26008,87.81048012486987,87.73221502396073,87.7650301780788
26009,87.78704123588992,87.73419399129953,87.76571945578763
26010,87.75713273781115,87.73505355733242,87.76577718591045
26011,87.73422511694785,87.71862225177493,87.75615575909315
26012,87.71903074980817,87.69339952933397,87.7374666504364
26013,87.7073018242684,87.67516758794692,87.72680871934325
26014,87.70212912669618,87.6829636184385,87.73283188966768
26015,87.71273950994143,87.69295521209743,87.74086826385926
26016,87.74318968552943,87.69458665455487,87.7413302367419
26017,87.78484158873633,87.69293680543807,87.7400737588964
26018,87.81883315359947,87.68781412894633,87.7369619524988
26019,87.82717462201566,87.68239292259123,87.73367830344988
26020,87.80787650718216,87.67818301300314,87.73108109257367
26021,87.7784325487937,87.68482678140309,87.73604771287879
26022,87.7573509123214,87.69182707126048,87.74134124115989
26023,87.74394178563038,87.68670593331363,87.73823031752184
26024,87.72576488702225,87.67392535264399,87.73071036850473
26025,87.70448003207044,87.65183584707584,87.7158414922443
26026,87.70060501959507,87.63234801533427,87.70414475954017
26027,87.7270211725685,87.63060120436158,87.70283749968958
26028,87.76616253756728,87.62953092100825,87.70188454923226
26029,87.78126321658486,87.62634953426924,87.69982598337712
26030,87.74957510435401,87.62401706668344,87.69821200942874
26031,87.68114322528248,87.63168071153369,87.70411379282513
26032,87.60643860845826,87.6403269240519,87.7109165333327
26033,87.55047827397767,87.64320786985364,87.71243287059401
26034,87.52009609433765,87.64295530262198,87.71190816720468
26035,87.51009046045935,87.62864946889486,87.70351023176622
26036,87.51489105136977,87.6133851570895,87.69456056408512
26037,87.53284977546765,87.61200230697897,87.69344391623528
26038,87.56163518461376,87.61382810900714,87.69400767602698
26039,87.5924000316238,87.61493756006267,87.69419627863813
26040,87.61323530291602,87.61475550885108,87.69370850085956
26041,87.62043130588955,87.62425837422516,87.70129673891324
26042,87.6212056642756,87.63485541323926,87.70988827089597
26043,87.62150582933107,87.63718165213969,87.71089597402803
26044,87.61761745509743,87.63592143858578,87.70984355289896
26045,87.60589801060745,87.63485004509594,87.70889002074708
26046,87.59401515291613,87.64468727017548,87.71678484295691
26047,87.59331006220555,87.65723411123064,87.7271642168788
26048,87.60265729815714,87.66171980033424,87.73015200974629
26049,87.60850162829517,87.66294836754706,87.73040299510853
26050,87.60262384001236,87.66311719770339,87.73009898099262
26051,87.59312534584008,87.67029978836682,87.73555966895168
26052,87.59312534584008,87.67635705451276,87.73998850046709
26053,87.60265729815714,87.67089485133793,87.73668124803741
26054,87.60871980280542,87.6597233762851,87.73008755143532
26055,87.60373182159864,87.63756195957568,87.71513099763773
26056,87.59750749802147,87.61499243731406,87.69967685335445
26057,87.60662332482373,87.60462866480258,87.69354809963956
26058,87.6350372664595,87.60049021373298,87.6909883096754
26059,87.66921354768809,87.59416760633495,87.68718578347934
26060,87.69174970104103,87.5708642503133,87.67083689406833
26061,87.69724482195384,87.53904539103415,87.64410531104008
26062,87.69464120426613,87.50826150680687,87.61863564247942
26063,87.69553101134218,87.4866023672631,87.60429149957608
26064,87.70159351599045,87.48278165365365,87.60189811536743
26065,87.70524768002468,87.4849461851528,87.6027575443552
26066,87.70162697413524,87.4850549263766,87.60242206456431
26067,87.69574918585243,87.46627515683677,87.59144878568834
26068,87.69574918585243,87.44526619779673,87.57789739117948
26069,87.70162697413524,87.4335020532718,87.57096253611418
26070,87.70524768002468,87.42278804200497,87.56463217212881
26071,87.70162697413524,87.41332148889806,87.55901988677023
26072,87.69574918585243,87.40439026932027,87.55371575550973
26073,87.69574918585243,87.39810933674481,87.5499372193859
26074,87.70162697413524,87.39278516302612,87.54670942501433
26075,87.70524768002468,87.39228887240198,87.54605708052135
26076,87.70159351599045,87.39394651482608,87.54653277534344
26077,87.69553101134218,87.40362408141401,87.55428120243593
26078,87.69464120426613,87.41503374407795,87.56361785489963
26079,87.69724482195384,87.42002085725572,87.56706542206472
26080,87.69178315918583,87.42408834527042,87.56966974933546
26081,87.66943172219834,87.4277787631264,87.571928327539
26082,87.63614524804579,87.43754207844641,87.57975537904397
26083,87.61097201886034,87.44669916982558,87.58702656605948
26084,87.61078730249487,87.44877084101346,87.58780085018414
26085,87.6350372664595,87.451472846221,87.58915311465196
26086,87.66508302816173,87.45161828155425,87.58883684916603
26087,87.67853681285722,87.45118368546274,87.5882168142215
26088,87.66615755160325,87.4555180979779,87.59106589662254
26089,87.6394194186409,87.47111256177332,87.60423975695083
26090,87.62428528147852,87.48765075708535,87.61827895871488
26091,87.64338544530749,87.49470350648072,87.62362058604468
26092,87.69685716743872,87.49673980231192,87.62436243385518
26093,87.75859104137183,87.49301675836351,87.62202019973583
26094,87.79615426795463,87.49339067320135,87.62182359108195
26095,87.80005337833167,87.49768057222273,87.62463185891865
26096,87.7928203348534,87.50989503542688,87.63470646434838
26097,87.80536159047142,87.51925213019159,87.64216103760123
26098,87.84552843474196,87.51669500524905,87.64042940878421
26099,87.89226869358998,87.51266022900846,87.63792391689194
26100,87.91729301594066,87.5068376226237,87.63440920938764
26101,87.9078765123136,87.50294414291885,87.63197771481352
26102,87.87275240424621,87.50398851687815,87.63213223413828
26103,87.83270100866568,87.51398377249744,87.64017196031507
26104,87.8044728630538,87.52277582640555,87.64710842387197
26105,87.78814921747622,87.52330383415129,87.64699251606203
26106,87.76774032631887,87.52505028377082,87.64751472164542
26107,87.72720309419643,87.52781126777437,87.64892106394079
26108,87.66885935131776,87.53758849705365,87.65676087623469
26109,87.61538762918651,87.54714238400366,87.66439588872727
26110,87.5929307924479,87.5464963851383,87.66366514256582
26111,87.61119019337059,87.54166643078234,87.66072183685992
26112,87.65517665596865,87.53497499915566,87.65670700181448
26113,87.69368168616298,87.53005408438649,87.653711333601
26114,87.70261279659977,87.52700563835707,87.65172239429387
26115,87.68530720295362,87.53437049629893,87.65735020417722
26116,87.66686543705137,87.54037309380975,87.66172890801913
26117,87.66630925317557,87.53299298080411,87.6573176473631
26118,87.67832937449035,87.52490186634269,87.65249711109121
