index,soc_fil,MLP,PWL
7205,55.98076025459363,55.98076025459363,55.98076025459363
7206,55.994258233577284,56.02430234912231,56.019560394459745
7207,55.99864038575868,56.076850064726614,56.06661814372937
7208,55.999748367344964,56.136873230965875,56.12053042289841
7209,56.000000000000014,56.19983721587255,56.17713926075607
7210,56.00025163265505,56.2612127220948,56.232291540794165
7211,56.00135961424135,56.32064331385686,56.285660453001526
7212,56.005741766422744,56.378184378774904,56.33729678920338
7213,56.01927320355118,56.43520268115594,56.38845378851086
7214,56.0518713463638,56.49422277572944,56.44144630652105
7215,56.11347307283276,56.555833377571844,56.49681416563558
7216,56.20587310445655,56.617978543670915,56.55267219368009
7217,56.319108407372575,56.678695925207876,56.60722101452853
7218,56.43950625511733,56.734552205236696,56.65731250608954
7219,56.560493744882685,56.785112761588834,56.70254814511943
7220,56.68089159262745,56.835124523075365,56.747280578503776
7221,56.79412689554346,56.88491743120744,56.79181233171521
7222,56.88652692716725,56.93180237773254,56.83367766049556
7223,56.94812865363622,56.97795213821723,56.87486886250391
7224,56.980726796448835,57.023285434277796,56.915311416818504
7225,56.99425823357727,57.06330568406179,56.95088223628376
7226,56.99864038575866,57.09537665608718,56.97916404876181
7227,56.999748367344964,57.12039403307631,57.000978150062934
7228,56.999966541855215,57.14291672843888,57.02050478168963
7229,57.0,57.16872355777218,57.043042766582325
7230,57.0,57.200930674256824,57.07144941113784
7231,57.0,57.239438642444156,57.105633560800584
7232,57.0,57.2805566235204,57.14221092603456
7233,57.0,57.31990713316395,57.17716763356565
7234,57.0,57.35537965285971,57.2085684552918
7235,57.0,57.388183925928615,57.23752266004776
7236,57.0,57.42136504191353,57.266822408493525
7237,57.0,57.455339205147766,57.29684933554084
7238,57.0,57.48805186587765,57.32571953789423
7239,57.000033458144785,57.51771597254469,57.351794407360885
7240,57.000251632655036,57.54209346759512,57.37302177721991
7241,57.00135961424134,57.558235113205455,57.38669737682938
7242,57.00574176642273,57.56798236134841,57.394509698545875
7243,57.01923974540638,57.57749042722776,57.40210270167925
7244,57.051619713708746,57.59246482762887,57.41470800893887
7245,57.11214691673621,57.6163642561753,57.435497018064275
7246,57.20038297068886,57.6481436646302,57.463511486132255
7247,57.30122827620753,57.68311508807733,57.49445284162914
7248,57.39362830783132,57.71510072115257,57.52265640171191
7249,57.46762003169764,57.74057079169347,57.54488559504824
7250,57.53237996830237,57.76253153819039,57.56389694988377
7251,57.60637169216869,57.787001360835575,57.58520897706284
7252,57.698771723792476,57.816217590751194,57.61087316980073
7253,57.79961702931115,57.84608110475733,57.637130882806964
7254,57.88785308326379,57.873031099023365,57.66071707232265
7255,57.94838028629127,57.900724214198135,57.684984665151084
7256,57.98076025459363,57.934019815804504,57.714389387209586
7257,57.994258233577284,57.974171344818615,57.75008057438528
7258,57.99864038575868,58.018865686537765,57.7899372569096
7259,57.999748367344964,58.06383914190724,57.830049860168586
7260,57.99996654185523,58.10671793359711,57.86824179292049
7261,58.000000000000014,58.14883679586842,57.90573691614143
7262,58.000000000000014,58.190831553818725,57.943118246277635
7263,58.000000000000014,58.23308792400553,57.98073944349247
7264,58.000000000000014,58.27632272678807,58.01925781352847
7265,58.0000334581448,58.319374327244304,58.0576081965717
7266,58.00025163265505,58.36088426101401,58.094544968196544
7267,58.00135961424135,58.40168894517615,58.13083506902495
7268,58.005741766422744,58.44320486176207,58.16777732119808
7269,58.019239745406395,58.48424847114279,58.204286493012525
7270,58.05161971370876,58.52458110141947,58.24014374412804
7271,58.11211345859142,58.56513787496283,58.27620651990522
7272,58.20013133803382,58.60504077810242,58.31166974570037
7273,58.299868661966194,58.6417902081032,58.34424142243979
7274,58.38788654140859,58.674418975295566,58.37303469307157
7275,58.448413744436046,58.70652435410216,58.40134804823065
7276,58.48101188724866,58.73964721399739,58.43059438046908
7277,58.495617847818615,58.76867175537541,58.456082808755035
7278,58.5043821521814,58.78709536853626,58.47185082886983
7279,58.51898811275135,58.79465732041194,58.47765936624395
7280,58.55158625556397,58.7980991123934,58.47968997313681
7281,58.61211345859142,58.80422852996185,58.48418496706782
7282,58.70013133803381,58.81513288679912,58.493058285831935
7283,58.79986866196619,58.82718213710382,58.50298140078475
7284,58.88788654140859,58.83520655769303,58.50921399267433
7285,58.94838028629127,58.83926874834492,58.51181346410193
7286,58.98076025459362,58.843286004545234,58.514371737143584
7287,58.99425823357727,58.849356461944126,58.51881266478053
7288,58.99864038575866,58.85720282483294,58.52488198974597
7289,58.999748367344964,58.86887214395597,58.53445673399448
7290,58.999966541855215,58.88528840306594,58.5483841352961
7291,59.0,58.90273820671632,58.56325922983211
7292,59.0,58.91904934185936,58.577090233379515
7293,59.0,58.93601530853107,58.59152167819647
7294,59.0,58.955023915203356,58.6078260897945
7295,59.0,58.97535581204488,58.625343893849724
7296,59.0,58.9949514499624,58.64218658679123
7297,59.0,59.01368998798921,58.65824337890726
7298,59.0,59.03323548349931,58.67504009155584
7299,59.0,59.054678477974676,58.69357669828413
7300,59.0,59.076871291430734,58.71280084730093
7301,59.0,59.098907851310514,58.73188171438892
7302,59.0,59.120290250213884,58.75036275604187
7303,59.0,59.14233935687139,58.76945513175497
7304,59.0,59.1646847470422,58.7888191840702
7305,59.0,59.185192991675876,58.80649868534578
7306,59.0,59.202228781463646,58.8209941532564
7307,59.0,59.213381998868726,58.830095663777094
7308,59.0,59.218700022133135,58.83384665480334
7309,59.0,59.22029913279607,58.83429169527543
7310,59.0,59.22333950239613,58.8359542157238
7311,59.0,59.23136559936597,58.84218834684473
7312,59.0,59.24239908221557,58.85118006817938
7313,59.0,59.25445680383041,58.86111095323024
7314,59.0,59.266591042907976,58.8711119998445
7315,59.0,59.27517434272363,58.87785704856428
7316,59.0,59.27713755580976,58.87853188311207
7317,59.0,59.272284765424274,58.87557543030214
7318,59.0,59.2682140811105,58.87305113142844
7319,59.0,59.26744656700089,58.87225674477905
7320,59.0,59.27014075282409,58.87360184275793
7321,59.0,59.27615666452243,58.877992755423236
7322,59.0,59.28423812675669,58.88427765299748
7323,59.0,59.29227300051048,58.890519828032595
7324,59.0,59.300132781894945,58.89660145740598
7325,59.0,59.30895288351371,58.9035636370277
7326,59.0,59.3202598101218,58.91280608397936
7327,59.0,59.33570119801357,58.92583959207552
7328,59.0,59.354542080940746,58.94199021955951
7329,59.0,59.37531395691826,58.95991144893841
7330,59.0,59.397064731152796,58.97873026843651
7331,59.0,59.41837425592735,58.997144491617
7332,59.0,59.43806863638952,59.01407772974724
7333,59.0,59.45744392338588,59.0307183761793
7334,59.000033458144785,59.47929971355393,59.04963349087341
7335,59.00025163265505,59.50404634016945,59.0711993253346
7336,59.00135961424134,59.52983236003115,59.09371821621188
7337,59.00574176642273,59.55498572874262,59.115657007168096
7338,59.01923974540638,59.57880679208233,59.13637415643269
7339,59.051619713708746,59.60151010441973,59.15606639639401
7340,59.11211345859142,59.6247638768275,59.17626337803835
7341,59.20013133803382,59.64802338990762,59.19646561983257
7342,59.29986866196619,59.66838978293731,59.21401505346297
7343,59.387886541408584,59.68416650656059,59.227356034282536
7344,59.44838028629126,59.69710012588098,59.23809005961722
7345,59.480760254593626,59.71134494680359,59.25002638125127
7346,59.49429169172206,59.727472481014274,59.26368903556248
7347,59.498892018413706,59.741895501198314,59.275788750097774
7348,59.5011079815863,59.751853097857975,59.28379395110912
7349,59.50570830827795,59.758323204400085,59.28860133153791
7350,59.51923974540639,59.76453347566917,59.29317046365246
7351,59.551619713708746,59.77306916627481,59.29987185946263
7352,59.61211345859142,59.7859346276839,59.31054339310026
7353,59.70013133803381,59.80273452836468,59.32482256470498
7354,59.79986866196619,59.81928204435303,59.33887031185512
7355,59.88788654140859,59.83185536477163,59.349273964005405
7356,59.94838028629127,59.841798689844154,59.357266066462834
7357,59.98076025459363,59.850968566419624,59.36454896898068
7358,59.994258233577284,59.85724864217832,59.36918210232697
7359,59.99864038575868,59.85908483776643,59.36975130670766
7360,59.999748367344964,59.85765155840113,59.36860825105942
7361,59.999966541855215,59.858918868633054,59.36887952405901
7362,60.000000000000014,59.86667493793561,59.3748660542861
7363,60.000000000000014,59.88353312078311,59.38919866773984
7364,60.000000000000014,59.9069487756808,59.40954408598057
7365,60.000000000000014,59.93143855470612,59.430874408974105
7366,60.000000000000014,59.953463715197586,59.449944826211215
7367,60.000000000000014,59.97133019256785,59.465201979424634
7368,60.000000000000014,59.98689010802104,59.47834415641038
7369,60.000000000000014,60.00382148537233,59.49274389048225
7370,60.000000000000014,60.0224911502321,59.50873752409947
7371,60.000000000000014,60.042490289243005,59.525950204676505
7372,60.000000000000014,60.063467533024095,59.544059752149266
7373,60.000000000000014,60.0869977256973,59.56451018928356
7374,60.000000000000014,60.11474922362163,59.58883131326782
7375,60.000000000000014,60.14485814485147,59.61531404522651
7376,60.000000000000014,60.173108012111925,59.640092152382955
7377,60.000000000000014,60.1958762674351,59.65984394296639
7378,60.000000000000014,60.210954167576574,59.67254415110559
7379,60.000000000000014,60.215138257177614,59.675255392253405
7380,60.000000000000014,60.20635472487106,59.670036276566435
7381,60.000000000000014,60.192474192636155,59.6618831579326
7382,60.000000000000014,60.18353189404502,59.65657265137897
7383,60.000000000000014,60.18691515054002,59.65854958121602
7384,60.000000000000014,60.19613876815333,59.665881767647306
7385,60.000000000000014,60.206149446474456,59.673935636737575
7386,60.000000000000014,60.213569885747575,59.679614415594365
7387,60.000000000000014,60.21763732160821,59.68221869940139
7388,60.000000000000014,60.218392158554934,59.682221580831204
7389,60.000000000000014,60.21814717973962,59.68170085179175
7390,60.000000000000014,60.22179245825305,59.68391803553301
7391,60.000000000000014,60.22867807622447,59.68910641917114
7392,60.000000000000014,60.23457083355083,59.69338440545707
7393,60.000000000000014,60.23935104038014,59.69664225320582
7394,60.000000000000014,60.24755903582468,59.70304316985317
7395,60.000000000000014,60.25913477565541,59.71253210659011
7396,60.000000000000014,60.27198117847934,59.72318616256406
7397,60.000000000000014,60.288680444167994,59.73737305390008
7398,60.000000000000014,60.312340008722686,59.75794211672357
7399,60.000000000000014,60.34287486474409,59.784815405038316
7400,60.000000000000014,60.37711644421711,59.81508754048406
7401,60.000000000000014,60.41164716582193,59.84562478952075
7402,60.0000334581448,60.443302738176726,59.87352571159506
7403,60.00025163265505,60.471332217263125,59.89810172127479
7404,60.00135961424135,60.4989284897913,59.92228051529287
7405,60.005741766422744,60.526803563045405,59.94671494387157
7406,60.019239745406395,60.5544360751976,59.97092696436729
7407,60.051619713708746,60.58225801091089,59.99531266361459
7408,60.11211345859142,60.610496866213225,60.020080661879014
7409,60.20013133803382,60.63860626022711,60.04472994845358
7410,60.299868661966194,60.66360750298395,60.066529255316034
7411,60.38788654140859,60.68144883091941,60.0817633527023
7412,60.44838028629126,60.69270179297223,60.09095632745144
7413,60.480760254593626,60.700182354705476,60.09669022817409
7414,60.49425823357728,60.70806066568389,60.10278885155162
7415,60.49864038575867,60.71910801033869,60.11179327919797
7416,60.499748367344964,60.73397269348993,60.124297976876456
7417,60.499966541855215,60.751421670125865,60.13917230937581
7418,60.50000000000001,60.767824536817216,60.15308742485763
7419,60.50000000000001,60.7828391144742,60.16572956705748
7420,60.50000000000001,60.796783907966756,60.17739078627153
7421,60.50000000000001,60.81084796662822,60.18916136412222
7422,60.50000000000001,60.8258125881423,60.20175769950984
7423,60.50000000000001,60.83829818542495,60.212080914303904
7424,60.50000000000001,60.84563479449048,60.217682825104205
7425,60.50003345814479,60.84797509263649,60.2187034237402
7426,60.50025163265504,60.842610086010836,60.21545212214324
