index,soc_fil,CC,EPWL
2021-06-16 00:02:00,44.887886541408584,44.887886541408584,44.887886541408584
2021-06-16 00:03:00,44.94838028629126,44.89708025609117,44.89947315657611
2021-06-16 00:04:00,44.98076025459362,44.91154726541493,44.91627398208901
2021-06-16 00:05:00,44.99425823357727,44.92864589290914,44.935676939973256
2021-06-16 00:06:00,44.99864038575866,44.94461708611077,44.953965095831045
2021-06-16 00:07:00,44.999748367344964,44.958227373155566,44.96991879815549
2021-06-16 00:08:00,44.999966541855215,44.96854422805206,44.98261596938354
2021-06-16 00:09:00,45.00000000000001,44.97584318469075,44.99232905620366
2021-06-16 00:10:00,45.00000000000001,44.98285411966505,45.00175734847987
2021-06-16 00:11:00,45.00000000000001,44.99159839548618,45.01289956049519
2021-06-16 00:12:00,45.00000000000001,45.00224345213577,45.02592125616058
2021-06-16 00:13:00,45.00000000000001,45.01449607843832,45.040532509566575
2021-06-16 00:14:00,45.00000000000001,45.02786689623216,45.056249425758125
2021-06-16 00:15:00,45.00000000000001,45.04058001377623,45.071316010860684
2021-06-16 00:16:00,45.00000000000001,45.050296180227264,45.08341922401891
2021-06-16 00:17:00,45.00000000000001,45.057348360298775,45.09288829926427
2021-06-16 00:18:00,45.00000000000001,45.06385661732939,45.101819545819986
2021-06-16 00:19:00,45.00000000000001,45.071580478704874,45.11195277655869
2021-06-16 00:20:00,45.00000000000001,45.08235963348221,45.12510706785785
2021-06-16 00:21:00,45.00000000000001,45.09630458554837,45.141391685470616
2021-06-16 00:22:00,45.00000000000001,45.11232665210592,45.159730144677035
2021-06-16 00:23:00,45.00000000000001,45.12841913124893,45.178138227535555
2021-06-16 00:24:00,45.00000000000001,45.142967800851835,45.19501979837017
2021-06-16 00:25:00,45.00000000000001,45.156902419868636,45.21129419870959
2021-06-16 00:26:00,45.00000000000001,45.17171688116058,45.2284385831871
2021-06-16 00:27:00,45.00000000000001,45.18811979037321,45.247153617921185
2021-06-16 00:28:00,45.00000000000001,45.205472536949166,45.266807847626026
2021-06-16 00:29:00,45.00003345814479,45.22273050353092,45.28636835929311
2021-06-16 00:30:00,45.00025163265504,45.240892102881666,45.30682237903306
2021-06-16 00:31:00,45.001359614241345,45.26277443463054,45.33095544246065
2021-06-16 00:32:00,45.00574176642274,45.29079622141446,45.361159171788216
2021-06-16 00:33:00,45.01923974540639,45.326647262748054,45.39910443327877
2021-06-16 00:34:00,45.05165317185354,45.36926394578019,45.443739531264
2021-06-16 00:35:00,45.11236509124646,45.41400713071172,45.49047730489277
2021-06-16 00:36:00,45.20149095227516,45.455213293183554,45.53371768640597
2021-06-16 00:37:00,45.305610428388924,45.48787862475331,45.56851293221595
2021-06-16 00:38:00,45.407126286814965,45.512625633676876,45.595478575724286
2021-06-16 00:39:00,45.5,45.536922664559214,45.62199928294185
2021-06-16 00:40:00,45.59287371318504,45.565810810934224,45.653059664789346
2021-06-16 00:41:00,45.69438957161108,45.59773021770767,45.687117343470156
2021-06-16 00:42:00,45.79850904772485,45.6281616539873,45.71970372352829
2021-06-16 00:43:00,45.88763490875354,45.65496506594674,45.748702729234935
2021-06-16 00:44:00,45.94834682814647,45.68072878972699,45.776673695882735
2021-06-16 00:45:00,45.98076025459362,45.70749043248154,45.8056314003849
2021-06-16 00:46:00,45.99425823357727,45.73574211814416,45.83606245270374
2021-06-16 00:47:00,45.99864038575866,45.765250709996224,45.86773632828625
2021-06-16 00:48:00,45.999748367344964,45.79489963150923,45.899548961214904
2021-06-16 00:49:00,45.999966541855215,45.82405933649726,45.930877859014146
2021-06-16 00:50:00,46.00000000000001,45.852960580098895,45.96195119134123
2021-06-16 00:51:00,46.00000000000001,45.882140529714164,45.993300106938065
2021-06-16 00:52:00,46.00000000000001,45.9107197605652,46.02405503448601
2021-06-16 00:53:00,46.00000000000001,45.93720115977405,46.052735635413526
2021-06-16 00:54:00,46.00000000000001,45.96213899195234,46.07988996410951
2021-06-16 00:55:00,46.00000000000001,45.987256466845885,46.10722192272533
2021-06-16 00:56:00,46.00003345814479,46.013815773439696,46.135979558129456
2021-06-16 00:57:00,46.00025163265504,46.04119081926909,46.165543792870565
2021-06-16 00:58:00,46.001359614241345,46.067945790006746,46.194494900112026
2021-06-16 00:59:00,46.00574176642274,46.09415581350461,46.22290716594052
2021-06-16 01:00:00,46.01923974540638,46.12187617051063,46.25281284284105
2021-06-16 01:01:00,46.051619713708746,46.15196056662408,46.28505607112257
2021-06-16 01:02:00,46.11214691673621,46.184028047998225,46.31926016531158
2021-06-16 01:03:00,46.20038297068886,46.217748606161365,46.35509881449542
2021-06-16 01:04:00,46.30122827620753,46.252437489259876,46.39189493907922
2021-06-16 01:05:00,46.39362830783132,46.28622835339807,46.42780310649927
2021-06-16 01:06:00,46.467620031697635,46.31684273575001,46.46057038282203
2021-06-16 01:07:00,46.532379968302365,46.34676749918021,46.49265576701458
2021-06-16 01:08:00,46.60637169216869,46.37825304517692,46.52628444608424
2021-06-16 01:09:00,46.698771723792476,46.409193733860135,46.55937437265967
2021-06-16 01:10:00,46.79961702931115,46.43547169985987,46.58785381973258
2021-06-16 01:11:00,46.8878530832638,46.45549783696967,46.61015148613636
2021-06-16 01:12:00,46.948380286291254,46.471892421467494,46.62885828942938
2021-06-16 01:13:00,46.98076025459362,46.4889593297013,46.64822988344967
2021-06-16 01:14:00,46.99425823357727,46.50869023681021,46.67023562773841
2021-06-16 01:15:00,46.99864038575866,46.528561573390164,46.69238022806507
2021-06-16 01:16:00,46.999748367344964,46.546156833057054,46.71227425363828
2021-06-16 01:17:00,46.999966541855215,46.55758107956721,46.72606640878079
2021-06-16 01:18:00,47.0,46.55933373961846,46.73029534214227
2021-06-16 01:19:00,47.0,46.55405209710644,46.727568788338004
2021-06-16 01:20:00,47.0,46.54907686971603,46.72514521644652
2021-06-16 01:21:00,47.0,46.54697154227436,46.72555938889158
2021-06-16 01:22:00,47.0,46.54496522757697,46.7260714646989
2021-06-16 01:23:00,47.0,46.543328929810414,46.72694941160579
2021-06-16 01:24:00,47.0,46.54449602946582,46.73059934544579
2021-06-16 01:25:00,47.0,46.54790773070619,46.73646873137448
2021-06-16 01:26:00,47.0,46.55153675484615,46.742553005222085
2021-06-16 01:27:00,47.0,46.55493585712097,46.748409933349535
2021-06-16 01:28:00,47.0,46.55926525752958,46.75518673614426
2021-06-16 01:29:00,47.0,46.56411032821917,46.76247343142496
2021-06-16 01:30:00,47.0,46.56840485371402,46.76921575005968
2021-06-16 01:31:00,47.0,46.57335566705123,46.77660700320121
2021-06-16 01:32:00,47.0,46.577718668616455,46.783417030670506
2021-06-16 01:33:00,47.0,46.578081159345054,46.78627137077346
2021-06-16 01:34:00,47.0,46.577590721582474,46.78828233896849
2021-06-16 01:35:00,47.0,46.58309390604492,46.79621977422797
