index,soc_fil,CC,EPWL
2020-12-13 00:03:00,87.68990752964527,87.68990752964527,87.68990752964527
2020-12-13 00:04:00,87.67772354546497,87.69348529710035,87.69594112111028
2020-12-13 00:05:00,87.67347973941015,87.69463793079812,87.69957675107555
2020-12-13 00:06:00,87.67664902202347,87.70461957191698,87.7119424644075
2020-12-13 00:07:00,87.68552537746388,87.71821565533503,87.72788212224883
2020-12-13 00:08:00,87.69397065135875,87.72574504151082,87.73782305677288
2020-12-13 00:09:00,87.690859893965,87.72707651404795,87.74163552178908
2020-12-13 00:10:00,87.66902883132262,87.72580265068065,87.74287184222194
2020-12-13 00:11:00,87.63500380831472,87.73340659332435,87.7528864978507
2020-12-13 00:12:00,87.60662332482373,87.7409648370762,87.76285596661795
2020-12-13 00:13:00,87.59754095616626,87.73882677739779,87.76323777357254
2020-12-13 00:14:00,87.60398345425368,87.73507490246067,87.76202384715927
2020-12-13 00:15:00,87.61004595890198,87.73338371716164,87.76284752151757
2020-12-13 00:16:00,87.60814743192483,87.73984758687668,87.77173487809257
2020-12-13 00:17:00,87.61100547700512,87.74495807915363,87.77928402106129
2020-12-13 00:18:00,87.63903675127088,87.74072818313391,87.77759742952236
2020-12-13 00:19:00,87.69574918585243,87.73521145398843,87.77463842309791
2020-12-13 00:20:00,87.75837286686158,87.7301447248041,87.77212437463858
2020-12-13 00:21:00,87.79612080980985,87.72889056647148,87.77338017932232
2020-12-13 00:22:00,87.80005337833167,87.7294774054591,87.77645635398842
2020-12-13 00:23:00,87.7927868767086,87.73632110268373,87.78571928231976
2020-12-13 00:24:00,87.80517687410595,87.7429396552203,87.79475958858242
2020-12-13 00:25:00,87.84463862766592,87.74038870889053,87.794733135048
2020-12-13 00:26:00,87.88899452299489,87.73564037136506,87.79253391084833
2020-12-13 00:27:00,87.9081771891384,87.73018784519178,87.78963838803796
2020-12-13 00:28:00,87.88899452299489,87.72526956098,87.78727112130886
2020-12-13 00:29:00,87.84463862766592,87.72193614441905,87.7864709646814
2020-12-13 00:30:00,87.80521033225074,87.72559355558099,87.7925833074904
2020-12-13 00:31:00,87.79297159307407,87.72799233012653,87.79745111599725
