index,soc_fil,CC,EPWL
2021-06-26 00:04:00,55.98076025459363,55.98076025459363,55.98076025459363
2021-06-26 00:05:00,55.994258233577284,56.01798038279301,56.0200592631029
2021-06-26 00:06:00,55.99864038575868,56.06388286788185,56.06794334758381
2021-06-26 00:07:00,55.999748367344964,56.11699246001439,56.122953787534044
2021-06-26 00:08:00,56.000000000000014,56.172937313996194,56.180767721821745
2021-06-26 00:09:00,56.00025163265505,56.22735068904728,56.23706733653739
2021-06-26 00:10:00,56.00135961424135,56.27988896499704,56.29151286158084
2021-06-26 00:11:00,56.005741766422744,56.33060554625494,56.344157102995204
2021-06-26 00:12:00,56.01927320355118,56.38081813491838,56.39630299876821
2021-06-26 00:13:00,56.0518713463638,56.432960656044784,56.450357203198145
2021-06-26 00:14:00,56.11347307283276,56.48760069893496,56.50688094606744
2021-06-26 00:15:00,56.20587310445655,56.5427561236237,56.563914296172584
2021-06-26 00:16:00,56.319108407372575,56.59653499929406,56.619586520715636
2021-06-26 00:17:00,56.43950625511733,56.645627273581844,56.67062465460445
2021-06-26 00:18:00,56.560493744882685,56.68961392436317,56.716614370622
2021-06-26 00:19:00,56.68089159262745,56.73307148605952,56.7620809256997
2021-06-26 00:20:00,56.79412689554346,56.776318045176694,56.807338842363265
2021-06-26 00:21:00,56.88652692716725,56.81676102672098,56.84982459396128
2021-06-26 00:22:00,56.94812865363622,56.85649520636665,56.89160948538665
2021-06-26 00:23:00,56.980726796448835,56.8954422300518,56.9326160404906
2021-06-26 00:24:00,56.99425823357727,56.92926693097186,56.968557665570444
2021-06-26 00:25:00,56.99864038575866,56.955427699518744,56.99692122832194
2021-06-26 00:26:00,56.999748367344964,56.97478807657797,57.01856059414146
2021-06-26 00:27:00,56.999966541855215,56.991743323154914,57.037821777610844
2021-06-26 00:28:00,57.0,57.01186481827886,57.060213733595944
2021-06-26 00:29:00,57.0,57.03815683990334,57.08870707880824
2021-06-26 00:30:00,57.0,57.07052354474669,57.12320704383606
2021-06-26 00:31:00,57.0,57.10540656523147,57.160195130606084
2021-06-26 00:32:00,57.0,57.13858556608001,57.19549829031995
2021-06-26 00:33:00,57.0,57.16802577666758,57.227104550811504
2021-06-26 00:34:00,57.0,57.19489352340164,57.256167170457864
2021-06-26 00:35:00,57.0,57.22212458759105,57.28558903679215
2021-06-26 00:36:00,57.0,57.250120234340926,57.31576691897004
2021-06-26 00:37:00,57.0,57.27689965783238,57.34474220498597
2021-06-26 00:38:00,57.000033458144785,57.30073996461808,57.370811305443105
2021-06-26 00:39:00,57.000251632655036,57.31948343047097,57.391840672198825
2021-06-26 00:40:00,57.00135961424134,57.33028668490795,57.405018793134516
2021-06-26 00:41:00,57.00574176642273,57.334925071436906,57.412101120034166
2021-06-26 00:42:00,57.01923974540638,57.339332858270694,57.41895543097833
2021-06-26 00:43:00,57.051619713708746,57.349010767622524,57.431020815686594
2021-06-26 00:44:00,57.11214691673621,57.36729332473663,57.4515944379263
2021-06-26 00:45:00,57.20038297068886,57.393172997452105,57.47968005436683
2021-06-26 00:46:00,57.30122827620753,57.422130108199745,57.51080862788002
2021-06-26 00:47:00,57.39362830783132,57.44820859927501,57.53909083503262
2021-06-26 00:48:00,57.46762003169764,57.46800541950024,57.561161753918334
2021-06-26 00:49:00,57.53237996830237,57.48441888494184,57.5798872266048
2021-06-26 00:50:00,57.60637169216869,57.50325136264187,57.60100460788006
2021-06-26 00:51:00,57.698771723792476,57.52665986867857,57.62664674567234
2021-06-26 00:52:00,57.79961702931115,57.55069242394539,57.65290594057467
2021-06-26 00:53:00,57.88785308326379,57.571916040299016,57.67638766914194
2021-06-26 00:54:00,57.94838028629127,57.59385610937617,57.70057782298357
2021-06-26 00:55:00,57.98076025459363,57.6211975467166,57.7301088257999
2021-06-26 00:56:00,57.994258233577284,57.655148806713136,57.766175591933056
2021-06-26 00:57:00,57.99864038575868,57.69347982306177,57.80657304171568
2021-06-26 00:58:00,57.999748367344964,57.73207992396565,57.84723656111269
2021-06-26 00:59:00,57.99996654185523,57.76866056064028,57.88590324323949
2021-06-26 01:00:00,58.000000000000014,57.80450854592197,57.92384548291948
2021-06-26 01:01:00,58.000000000000014,57.84023688493257,57.96166941689745
2021-06-26 01:02:00,58.000000000000014,57.87621742908887,57.99974273020453
2021-06-26 01:03:00,58.000000000000014,57.91314129403503,58.03874879492344
2021-06-26 01:04:00,58.0000334581448,57.94988853122456,58.07758021090023
2021-06-26 01:05:00,58.00025163265505,57.98514944492292,58.11494195680326
2021-06-26 01:06:00,58.00135961424135,58.01973042495399,58.151631387312705
