index,0,1
0,0.0,0.0
1,0.020202020202020204,0.045454545454545525
2,0.020202020202020204,-0.06565656565656564
3,0.05050505050505051,-0.035353535353535304
4,0.11111111111111112,-0.015151515151515138
5,0.09090909090909091,-0.06565656565656564
6,0.12121212121212122,-0.11616161616161613
7,0.14141414141414144,-0.15656565656565652
8,0.15151515151515152,-0.0858585858585858
9,0.21212121212121213,-0.10606060606060602
10,0.22222222222222224,-0.055555555555555525
11,0.23232323232323235,-0.16666666666666663
12,0.25252525252525254,-0.20707070707070707
13,0.26262626262626265,-0.25757575757575757
14,0.27272727272727276,-0.1464646464646464
15,0.33333333333333337,-0.12626262626262624
16,0.32323232323232326,-0.17676767676767674
17,0.36363636363636365,-0.22727272727272724
18,0.38383838383838387,-0.2676767676767676
19,0.393939393939394,-0.3181818181818182
20,0.393939393939394,-0.19696969696969696
21,0.4444444444444445,-0.23737373737373735
22,0.48484848484848486,-0.19696969696969696
23,0.4747474747474748,-0.29797979797979796
24,0.4141414141414142,-0.15656565656565652
25,0.18181818181818182,-0.19696969696969696
26,0.04040404040404041,-0.10606060606060602
27,0.27272727272727276,-0.0858585858585858
28,0.17171717171717174,-0.025252525252525193
29,0.08080808080808081,0.025252525252525304
30,0.010101010101010102,0.0757575757575758
31,0.0,-0.10606060606060602
32,0.10101010101010102,-0.15656565656565652
33,0.48484848484848486,-0.24747474747474746
34,0.5353535353535354,-0.2777777777777778
35,0.5656565656565657,-0.23737373737373735
36,0.5656565656565657,-0.30808080808080807
37,0.3434343434343435,-0.2777777777777778
38,0.15151515151515152,0.005050505050505083
39,0.29292929292929293,-0.06565656565656564
40,0.22222222222222224,-0.23737373737373735
41,0.07070707070707072,0.05555555555555558
42,0.3434343434343435,-0.09595959595959591
43,0.22222222222222224,-0.025252525252525193
44,0.5252525252525253,-0.21717171717171713
45,0.37373737373737376,-0.12626262626262624
46,0.30303030303030304,-0.23737373737373735
47,0.43434343434343436,-0.28787878787878785
48,0.0,-0.035353535353535304
49,0.5656565656565657,-0.2777777777777778
50,0.6161616161616162,-0.30808080808080807
