index,power_demand,power_load,power_pv
2021-12-22 23:00:00,18.469508457567102,18.469508457567102,0.0
2021-12-22 23:01:00,19.304065556903062,19.304065556903062,0.0
2021-12-22 23:02:00,20.13862265623902,20.13862265623902,0.0
2021-12-22 23:03:00,20.97317975557498,20.97317975557498,0.0
2021-12-22 23:04:00,21.807736854910935,21.807736854910935,0.0
2021-12-22 23:05:00,22.642293954246895,22.642293954246895,0.0
2021-12-22 23:06:00,23.476851053582852,23.476851053582852,0.0
2021-12-22 23:07:00,24.311408152918812,24.311408152918812,0.0
2021-12-22 23:08:00,25.14596525225477,25.14596525225477,0.0
2021-12-22 23:09:00,25.98052235159073,25.98052235159073,0.0
2021-12-22 23:10:00,26.81507945092669,26.81507945092669,0.0
2021-12-22 23:11:00,27.649636550262645,27.649636550262645,0.0
2021-12-22 23:12:00,28.484193649598602,28.484193649598602,0.0
2021-12-22 23:13:00,29.318750748934562,29.318750748934562,0.0
2021-12-22 23:14:00,30.153307848270522,30.153307848270522,0.0
2021-12-22 23:15:00,30.98786494760648,30.98786494760648,0.0
2021-12-22 23:16:00,31.822422046942435,31.822422046942435,0.0
2021-12-22 23:17:00,32.656979146278395,32.656979146278395,0.0
2021-12-22 23:18:00,33.491536245614355,33.491536245614355,0.0
2021-12-22 23:19:00,34.32609334495031,34.32609334495031,0.0
2021-12-22 23:20:00,35.160650444286276,35.160650444286276,0.0
2021-12-22 23:21:00,35.99520754362223,35.99520754362223,0.0
2021-12-22 23:22:00,36.82976464295819,36.82976464295819,0.0
2021-12-22 23:23:00,37.66432174229415,37.66432174229415,0.0
2021-12-22 23:24:00,38.4988788416301,38.4988788416301,0.0
2021-12-22 23:25:00,39.33343594096606,39.33343594096606,0.0
2021-12-22 23:26:00,40.16799304030202,40.16799304030202,0.0
2021-12-22 23:27:00,41.002550139637975,41.002550139637975,0.0
2021-12-22 23:28:00,41.83710723897394,41.83710723897394,0.0
2021-12-22 23:29:00,42.671664338309895,42.671664338309895,0.0
2021-12-22 23:30:00,43.506221437645856,43.506221437645856,0.0
2021-12-22 23:31:00,44.340778536981816,44.340778536981816,0.0
2021-12-22 23:32:00,45.17533563631777,45.17533563631777,0.0
2021-12-22 23:33:00,46.009892735653736,46.009892735653736,0.0
2021-12-22 23:34:00,46.84444983498969,46.84444983498969,0.0
2021-12-22 23:35:00,47.67900693432565,47.67900693432565,0.0
2021-12-22 23:36:00,48.51356403366161,48.51356403366161,0.0
2021-12-22 23:37:00,49.34812113299756,49.34812113299756,0.0
2021-12-22 23:38:00,50.18267823233352,50.18267823233352,0.0
2021-12-22 23:39:00,51.01723533166948,51.01723533166948,0.0
2021-12-22 23:40:00,51.85179243100544,51.85179243100544,0.0
2021-12-22 23:41:00,52.686349530341396,52.686349530341396,0.0
2021-12-22 23:42:00,53.520906629677356,53.520906629677356,0.0
2021-12-22 23:43:00,54.355463729013316,54.355463729013316,0.0
2021-12-22 23:44:00,55.190020828349276,55.190020828349276,0.0
2021-12-22 23:45:00,56.02457792768523,56.02457792768523,0.0
2021-12-22 23:46:00,56.85913502702119,56.85913502702119,0.0
2021-12-22 23:47:00,57.69369212635715,57.69369212635715,0.0
2021-12-22 23:48:00,58.52824922569311,58.52824922569311,0.0
2021-12-22 23:49:00,59.36280632502907,59.36280632502907,0.0
2021-12-22 23:50:00,60.19736342436502,60.19736342436502,0.0
2021-12-22 23:51:00,61.03192052370098,61.03192052370098,0.0
2021-12-22 23:52:00,61.86647762303694,61.86647762303694,0.0
2021-12-22 23:53:00,62.7010347223729,62.7010347223729,0.0
2021-12-22 23:54:00,63.535591821708856,63.535591821708856,0.0
2021-12-22 23:55:00,64.37014892104482,64.37014892104482,0.0
2021-12-22 23:56:00,65.20470602038077,65.20470602038077,0.0
2021-12-22 23:57:00,66.03926311971674,66.03926311971674,0.0
2021-12-22 23:58:00,66.87382021905269,66.87382021905269,0.0
2021-12-22 23:59:00,67.70837731838864,67.70837731838864,0.0
2021-12-23 00:00:00,68.54293441772461,68.54293441772461,0.0
2021-12-23 00:01:00,68.25044275919596,68.25044275919596,0.0
2021-12-23 00:02:00,67.95795110066732,67.95795110066732,0.0
2021-12-23 00:03:00,67.66545944213867,67.66545944213867,0.0
2021-12-23 00:04:00,67.37296778361002,67.37296778361002,0.0
2021-12-23 00:05:00,67.08047612508138,67.08047612508138,0.0
2021-12-23 00:06:00,66.78798446655273,66.78798446655273,0.0
2021-12-23 00:07:00,66.49549280802408,66.49549280802408,0.0
2021-12-23 00:08:00,66.20300114949545,66.20300114949545,0.0
2021-12-23 00:09:00,65.9105094909668,65.9105094909668,0.0
2021-12-23 00:10:00,65.61801783243816,65.61801783243816,0.0
2021-12-23 00:11:00,65.32552617390951,65.32552617390951,0.0
