index,power_demand,power_load,power_pv
2021-04-08 23:00:00,13.21911031964645,13.21911031964645,0.0
2021-04-08 23:01:00,15.023248855741535,15.023248855741535,0.0
2021-04-08 23:02:00,16.82738739183662,16.82738739183662,0.0
2021-04-08 23:03:00,18.631525927931705,18.631525927931705,0.0
2021-04-08 23:04:00,20.435664464026793,20.435664464026793,0.0
2021-04-08 23:05:00,22.239803000121874,22.239803000121874,0.0
2021-04-08 23:06:00,24.043941536216963,24.043941536216963,0.0
2021-04-08 23:07:00,25.848080072312047,25.848080072312047,0.0
2021-04-08 23:08:00,27.652218608407132,27.652218608407132,0.0
2021-04-08 23:09:00,29.456357144502217,29.456357144502217,0.0
2021-04-08 23:10:00,31.2604956805973,31.2604956805973,0.0
2021-04-08 23:11:00,33.06463421669238,33.06463421669238,0.0
2021-04-08 23:12:00,34.86877275278748,34.86877275278748,0.0
2021-04-08 23:13:00,36.67291128888256,36.67291128888256,0.0
2021-04-08 23:14:00,38.47704982497764,38.47704982497764,0.0
2021-04-08 23:15:00,40.28118836107273,40.28118836107273,0.0
2021-04-08 23:16:00,42.08532689716782,42.08532689716782,0.0
2021-04-08 23:17:00,43.8894654332629,43.8894654332629,0.0
2021-04-08 23:18:00,45.69360396935798,45.69360396935798,0.0
2021-04-08 23:19:00,47.497742505453076,47.497742505453076,0.0
2021-04-08 23:20:00,49.30188104154816,49.30188104154816,0.0
2021-04-08 23:21:00,51.10601957764324,51.10601957764324,0.0
2021-04-08 23:22:00,52.91015811373832,52.91015811373832,0.0
2021-04-08 23:23:00,54.714296649833415,54.714296649833415,0.0
2021-04-08 23:24:00,56.518435185928496,56.518435185928496,0.0
2021-04-08 23:25:00,58.32257372202358,58.32257372202358,0.0
2021-04-08 23:26:00,60.12671225811867,60.12671225811867,0.0
2021-04-08 23:27:00,61.930850794213754,61.930850794213754,0.0
2021-04-08 23:28:00,63.734989330308835,63.734989330308835,0.0
2021-04-08 23:29:00,65.53912786640392,65.53912786640392,0.0
2021-04-08 23:30:00,67.34326640249901,67.34326640249901,0.0
2021-04-08 23:31:00,69.1474049385941,69.1474049385941,0.0
2021-04-08 23:32:00,70.95154347468917,70.95154347468917,0.0
2021-04-08 23:33:00,72.75568201078427,72.75568201078427,0.0
2021-04-08 23:34:00,74.55982054687935,74.55982054687935,0.0
2021-04-08 23:35:00,76.36395908297443,76.36395908297443,0.0
2021-04-08 23:36:00,78.16809761906951,78.16809761906951,0.0
2021-04-08 23:37:00,79.9722361551646,79.9722361551646,0.0
2021-04-08 23:38:00,81.77637469125969,81.77637469125969,0.0
2021-04-08 23:39:00,83.58051322735477,83.58051322735477,0.0
2021-04-08 23:40:00,85.38465176344985,85.38465176344985,0.0
2021-04-08 23:41:00,87.18879029954495,87.18879029954495,0.0
2021-04-08 23:42:00,88.99292883564003,88.99292883564003,0.0
2021-04-08 23:43:00,90.79706737173511,90.79706737173511,0.0
2021-04-08 23:44:00,92.60120590783019,92.60120590783019,0.0
2021-04-08 23:45:00,94.40534444392529,94.40534444392529,0.0
2021-04-08 23:46:00,96.20948298002037,96.20948298002037,0.0
2021-04-08 23:47:00,98.01362151611545,98.01362151611545,0.0
2021-04-08 23:48:00,99.81776005221055,99.81776005221055,0.0
2021-04-08 23:49:00,101.62189858830563,101.62189858830563,0.0
2021-04-08 23:50:00,103.42603712440071,103.42603712440071,0.0
2021-04-08 23:51:00,105.23017566049579,105.23017566049579,0.0
2021-04-08 23:52:00,107.03431419659088,107.03431419659088,0.0
2021-04-08 23:53:00,108.83845273268597,108.83845273268597,0.0
2021-04-08 23:54:00,110.64259126878105,110.64259126878105,0.0
2021-04-08 23:55:00,112.44672980487613,112.44672980487613,0.0
