index,power_demand,power_load,power_pv
2021-12-23 00:00:00,79.55362319946289,79.55362319946289,0.0
2021-12-23 00:01:00,79.0872939745585,79.0872939745585,0.0
2021-12-23 00:02:00,78.62096474965414,78.62096474965414,0.0
2021-12-23 00:03:00,78.15463552474975,78.15463552474975,0.0
2021-12-23 00:04:00,77.68830629984538,77.68830629984538,0.0
2021-12-23 00:05:00,77.221977074941,77.221977074941,0.0
2021-12-23 00:06:00,76.75564785003661,76.75564785003661,0.0
2021-12-23 00:07:00,76.28931862513224,76.28931862513224,0.0
2021-12-23 00:08:00,75.82298940022785,75.82298940022785,0.0
2021-12-23 00:09:00,75.35666017532348,75.35666017532348,0.0
2021-12-23 00:10:00,74.8903309504191,74.8903309504191,0.0
2021-12-23 00:11:00,73.41482133095462,73.41482133095462,0.0
2021-12-23 00:12:00,71.93931171149015,71.93931171149015,0.0
2021-12-23 00:13:00,70.46380209202567,70.46380209202567,0.0
2021-12-23 00:14:00,68.9882924725612,68.9882924725612,0.0
2021-12-23 00:15:00,67.51278285309672,67.51278285309672,0.0
2021-12-23 00:16:00,66.03727323363225,66.03727323363225,0.0
2021-12-23 00:17:00,64.56176361416777,64.56176361416777,0.0
2021-12-23 00:18:00,63.08625399470329,63.08625399470329,0.0
2021-12-23 00:19:00,61.610744375238816,61.610744375238816,0.0
2021-12-23 00:20:00,60.13523475577434,60.13523475577434,0.0
2021-12-23 00:21:00,60.02818316072226,60.02818316072226,0.0
2021-12-23 00:22:00,59.92113156567017,59.92113156567017,0.0
2021-12-23 00:23:00,59.81407997061809,59.81407997061809,0.0
2021-12-23 00:24:00,59.707028375566004,59.707028375566004,0.0
2021-12-23 00:25:00,59.59997678051393,59.59997678051393,0.0
2021-12-23 00:26:00,59.49292518546184,59.49292518546184,0.0
2021-12-23 00:27:00,59.38587359040976,59.38587359040976,0.0
2021-12-23 00:28:00,59.278821995357674,59.278821995357674,0.0
2021-12-23 00:29:00,59.17177040030559,59.17177040030559,0.0
2021-12-23 00:30:00,59.064718805253506,59.064718805253506,0.0
2021-12-23 00:31:00,58.95766721020142,58.95766721020142,0.0
2021-12-23 00:32:00,58.85061561514934,58.85061561514934,0.0
2021-12-23 00:33:00,58.74356402009725,58.74356402009725,0.0
2021-12-23 00:34:00,58.63651242504517,58.63651242504517,0.0
2021-12-23 00:35:00,58.529460829993084,58.529460829993084,0.0
2021-12-23 00:36:00,58.42240923494101,58.42240923494101,0.0
2021-12-23 00:37:00,58.31535763988892,58.31535763988892,0.0
2021-12-23 00:38:00,58.20830604483684,58.20830604483684,0.0
2021-12-23 00:39:00,58.101254449784754,58.101254449784754,0.0
2021-12-23 00:40:00,57.99420285473267,57.99420285473267,0.0
2021-12-23 00:41:00,57.887151259680586,57.887151259680586,0.0
2021-12-23 00:42:00,57.7800996646285,57.7800996646285,0.0
2021-12-23 00:43:00,57.673048069576424,57.673048069576424,0.0
2021-12-23 00:44:00,57.56599647452434,57.56599647452434,0.0
2021-12-23 00:45:00,57.458944879472256,57.458944879472256,0.0
2021-12-23 00:46:00,57.35189328442017,57.35189328442017,0.0
2021-12-23 00:47:00,57.24484168936809,57.24484168936809,0.0
2021-12-23 00:48:00,57.13779009431601,57.13779009431601,0.0
2021-12-23 00:49:00,57.030738499263926,57.030738499263926,0.0
2021-12-23 00:50:00,56.92368690421184,56.92368690421184,0.0
2021-12-23 00:51:00,56.81663530915976,56.81663530915976,0.0
2021-12-23 00:52:00,56.70958371410767,56.70958371410767,0.0
2021-12-23 00:53:00,56.60253211905559,56.60253211905559,0.0
2021-12-23 00:54:00,56.495480524003504,56.495480524003504,0.0
2021-12-23 00:55:00,56.38842892895143,56.38842892895143,0.0
2021-12-23 00:56:00,56.28137733389934,56.28137733389934,0.0
2021-12-23 00:57:00,56.17432573884726,56.17432573884726,0.0
2021-12-23 00:58:00,56.067274143795174,56.067274143795174,0.0
2021-12-23 00:59:00,55.96022254874309,55.96022254874309,0.0
2021-12-23 01:00:00,55.853170953691006,55.853170953691006,0.0
2021-12-23 01:01:00,55.713334896663824,55.713334896663824,0.0
2021-12-23 01:02:00,55.57349883963664,55.57349883963664,0.0
2021-12-23 01:03:00,55.43366278260946,55.43366278260946,0.0
2021-12-23 01:04:00,55.29382672558228,55.29382672558228,0.0
2021-12-23 01:05:00,55.153990668555096,55.153990668555096,0.0
2021-12-23 01:06:00,55.01415461152792,55.01415461152792,0.0
2021-12-23 01:07:00,54.87431855450074,54.87431855450074,0.0
2021-12-23 01:08:00,54.73448249747356,54.73448249747356,0.0
2021-12-23 01:09:00,54.594646440446375,54.594646440446375,0.0
2021-12-23 01:10:00,54.45481038341919,54.45481038341919,0.0
2021-12-23 01:11:00,55.061105690648155,55.061105690648155,0.0
2021-12-23 01:12:00,55.66740099787712,55.66740099787712,0.0
2021-12-23 01:13:00,56.273696305106085,56.273696305106085,0.0
2021-12-23 01:14:00,56.87999161233505,56.87999161233505,0.0
2021-12-23 01:15:00,57.48628691956401,57.48628691956401,0.0
2021-12-23 01:16:00,58.09258222679297,58.09258222679297,0.0
2021-12-23 01:17:00,58.69887753402193,58.69887753402193,0.0
2021-12-23 01:18:00,59.3051728412509,59.3051728412509,0.0
2021-12-23 01:19:00,59.91146814847986,59.91146814847986,0.0
2021-12-23 01:20:00,60.517763455708824,60.517763455708824,0.0
2021-12-23 01:21:00,61.25498151779175,61.25498151779175,0.0
2021-12-23 01:22:00,61.99219957987468,61.99219957987468,0.0
2021-12-23 01:23:00,62.7294176419576,62.7294176419576,0.0
