index,prediction,label,err
893,5.1929026,3.9443567,-1.2485459
894,6.71482,4.0688334,-2.6459866
895,6.169336,4.3167944,-1.8525414
896,6.3199034,5.002593,-1.3173103
897,8.124914,6.1407714,-1.9841428
898,9.639171,7.283984,-2.3551865
899,9.479535,7.79534,-1.684195
900,10.0377655,7.6096835,-2.428082
901,10.67848,7.9160647,-2.7624154
902,13.635595,11.0790615,-2.5565338
903,20.035746,19.297752,-0.73799324
904,31.274418,32.201252,0.9268341
905,43.288967,45.29733,2.0083618
906,49.836895,52.06694,2.2300453
907,44.94262,49.035248,4.0926285
908,35.235588,38.526997,3.2914085
909,24.155489,25.981695,1.8262062
910,11.443096,15.463722,4.020626
911,8.16709,9.750891,1.5838003
912,2.674723,5.0153427,2.3406198
913,0.82638854,2.1291072,1.3027186
914,0.82638854,0.5508998,-0.27548873
915,0.82638854,0.0,-0.82638854
916,0.82638854,0.6130719,-0.21331662
917,0.82638854,3.2012577,2.374869
918,2.679446,9.269955,6.5905085
919,16.932594,20.085386,3.152792
920,32.40137,34.682117,2.2807465
921,45.30275,48.614017,3.3112679
922,55.262554,56.243217,0.9806633
923,51.968296,56.011993,4.0436974
924,51.572357,53.414837,1.8424797
925,56.24322,57.73245,1.4892273
926,74.339806,75.157135,0.8173294
927,104.32737,104.23089,-0.09648132
928,131.52823,137.0319,5.5036774
929,160.50565,164.82047,4.3148193
930,182.37798,183.28748,0.9095001
931,192.56622,193.39067,0.82444763
932,198.76053,198.48546,-0.2750702
933,198.87643,201.3526,2.4761658
934,199.7949,203.2612,3.4662933
935,196.14462,204.49055,8.345932
936,190.97188,205.06244,14.090561
937,193.78139,205.09802,11.316635
938,179.87242,204.87302,25.000595
939,132.69363,151.39938,18.70575
940,129.91635,152.03172,22.115372
941,133.0943,153.70857,20.614273
942,133.34747,156.25385,22.906372
943,134.37445,158.95049,24.576035
944,135.24226,161.02612,25.78386
945,139.74625,162.14404,22.397797
946,142.88882,162.36131,19.472488
947,144.56837,161.74115,17.172775
948,149.81998,164.14732,14.327347
949,145.40694,161.70758,16.300644
950,138.71613,158.44809,19.731964
951,137.49332,154.36584,16.872528
952,132.52966,149.29153,16.761871
953,127.765755,143.07607,15.31031
954,119.23002,135.5513,16.321281
955,110.970856,125.89807,14.927216
956,102.482834,112.08292,9.600082
957,83.0061,91.734764,8.728661
958,64.965836,64.710686,-0.25514984
959,37.185913,35.29859,-1.8873215
