index,power_pv,PV_fc_conv,PV_fc_dense
286,-0.06243253121099787,0.0,0.0
287,-0.06459354344026735,0.0,0.0
288,-0.0644197659809505,0.0,0.0
289,-0.06273091364902164,0.0,0.0
290,-0.06039575608425851,0.0,0.0
291,-0.0574373074198756,0.0,0.0
292,-0.05359735318634183,0.0,0.0
293,-0.050126949180152314,0.0,0.0
294,-0.04558653305686003,0.0,0.0
295,-0.018889447865548796,0.0,0.0
296,0.10239310840247835,0.0,0.0
297,0.3892604115381564,0.0,0.146191
298,0.7648694717220965,0.0,2.9988484
299,1.0602468397189584,0.0,2.7677383
300,1.1677469647786598,0.0,1.6579441
301,1.0569609843991556,0.0,0.37892187
302,0.7622125736337282,0.0,0.0
303,0.3762765605855205,0.0,0.0
304,0.09365292485925988,0.0,0.21495569
305,-0.01926939716825243,0.0,0.0
306,-0.043288388002100164,0.0,0.0
307,-0.04534660893554229,0.0,0.0
308,-0.045988748031883006,0.0,0.0
309,-0.048270978966859224,0.0,0.0
310,-0.05188860581901644,0.0,0.0
311,-0.05455961645342776,0.0,0.0
312,-0.05563085909486573,0.0,0.0
313,-0.05498487686220031,0.0,0.0
314,-0.05124021481454252,0.0,0.0
315,-0.04542565984507568,0.0,0.0
316,-0.04113011772052933,0.0,0.0
317,-0.03939223378555101,0.0,0.0
318,-0.036550107248657385,0.0,0.0
319,-0.01157587976145852,0.0,0.0
320,0.10180563552158174,0.0,0.0
321,0.3548704993054882,0.0,0.0
322,0.6603027458281219,0.0,0.0
323,0.8254236539492608,0.0,0.0
324,0.7615550092747672,0.0,0.0
325,0.606281930725117,0.0,0.0
326,0.450368082372822,0.0,0.0
327,0.27263760771719164,0.0,0.0
328,0.07865127217243754,0.0,0.0
329,-0.03296108330074579,0.0,0.0
330,-0.060712194058617885,0.0,0.0
331,-0.06408184115974963,0.0,0.0
332,-0.063699376866709,0.0,0.0
333,-0.06231318999338459,0.0,0.0
334,-0.06098650233214957,0.0,0.0
335,-0.05983810178239589,0.0,0.0
336,-0.059095148822350674,0.0,0.0
337,-0.05881670515526429,0.0,0.0
338,-0.058871016899970624,0.0,0.0
339,-0.0590823749991133,0.0,0.0
340,-0.059199103762943996,0.0,0.0
341,-0.059013906675077055,0.0,0.0
342,-0.056768765332576084,0.0,0.0
343,-0.034500064914757635,0.0,0.0
344,0.075170237229849,0.0,0.0
345,0.34785581318508707,0.0,0.0
346,0.7406396771285124,0.0,0.0
347,1.1590935575282493,1.1188886,0.0
348,1.5357555127743068,0.90899354,1.3150915
349,1.6636918639805773,2.5579555,2.3575387
350,1.3739346922458011,0.0,2.0772529
351,0.8074889916276524,0.0,1.0264562
352,0.28250919603167474,0.0,0.40463388
353,0.023139279265308173,0.0,0.0
354,-0.036471831575190225,0.0,0.0
355,-0.040999283839373415,0.0,0.0
356,-0.042422120518476936,0.0,0.0
357,-0.0452969447346387,0.0,0.0
358,-0.04781021173632953,0.0,0.0
359,-0.04918201158843432,0.0,0.0
360,-0.049775201882628406,0.0,0.0
361,-0.04988862389695302,0.0,0.0
362,-0.04959387405279403,0.0,0.0
363,-0.04928962697169757,0.0,0.0
364,-0.04921259650108078,0.0,0.0
365,-0.04528557807409499,0.0,0.0
366,0.015476944377283124,0.0,0.0
367,0.418187585347062,0.0,0.0
368,1.705203208659393,0.0,0.0
369,3.6385903766669845,0.0,2.3734531
370,4.710591516739003,4.324587,4.651118
371,4.3839970510083015,4.8595085,5.871922
372,3.7229145043463263,3.4600732,3.958963
373,3.21185091114803,3.9385602,2.8094378
374,2.3553268481606198,1.4074669,0.00833261
375,1.1214197414880989,0.0,0.0
376,0.28887840719705776,0.0,0.94062364
377,0.009260344860454215,0.0,0.0
378,-0.04832252236227538,0.0,0.0
379,-0.05549606031940617,0.0,0.0
380,-0.05663832805637273,0.0,0.0
381,-0.056963827928020044,0.0,0.0
382,-0.05770791242089411,0.0,0.0
383,-0.05850635545862642,0.0,0.0
384,-0.0587718674388162,0.0,0.0
385,-0.05898820092028692,0.0,0.0
386,-0.05910626163505964,0.0,0.0
387,-0.05904452019116094,0.0,0.0
388,-0.0588266332781272,0.0,0.0
389,-0.05543321865811655,0.0,0.0
390,-0.012810589078818182,0.0,0.0
391,0.19159416491597112,0.0,1.5924119
392,0.6289977347909856,0.5281783,0.0744921
393,1.2598656945264248,0.0,1.4612602
394,2.0642642405659117,2.9070313,0.0
395,2.747606521290729,2.2911098,1.303264
396,3.1245392964221868,4.425375,3.4544253
397,3.3416311357172326,3.2695282,4.154306
398,3.2342579988737947,2.498861,4.5734105
399,2.389245558779171,0.0,1.9762815
400,1.0939464630687274,0.0,0.14001596
401,0.24231653638041933,0.0,0.0
402,-0.019162474144136306,0.0,0.0
403,-0.05818334803625858,0.0,0.0
404,-0.06201623441980214,0.0,0.0
405,-0.06598706015363204,0.0,0.0
406,-0.07082059032513613,0.0,0.0
407,-0.07336952907024388,0.0,0.0
408,-0.07309529726179911,0.0,0.0
409,-0.06983816065031137,0.0,0.0
410,-0.06488973606150472,0.0,0.0
411,-0.061450390682080316,0.0,0.0
412,-0.05987062106730175,0.0,0.0
413,-0.058715591582458676,0.0,0.0
414,-0.051750140440144095,0.0,0.0
415,0.03217501858728916,0.0,0.0
416,0.4602287437487309,0.94790405,0.0
417,1.3804885631576846,2.307968,0.0
418,2.2477536269264844,1.1809499,3.3566527
419,2.8429705603753628,3.8301008,5.3840003
420,3.554156863154668,4.2477074,3.175815
421,3.533235673448076,2.1897104,1.7307409
422,2.350491952614477,1.1673563,0.0
423,1.1507354753043504,0.17405015,0.0
424,0.43203008897908246,0.0,0.6466154
425,0.0818647721376712,0.0,0.0
426,-0.025915959374212857,0.0,0.0
427,-0.04367544813609009,0.0,0.0
428,-0.045973320713834864,0.0,0.0
429,-0.04823133012171267,0.0,0.0
430,-0.05147028692702095,0.0,0.0
431,-0.051357600597071146,0.0,0.0
432,-0.046599055646807414,0.0,0.0
433,-0.04115830417876638,0.0,0.0
434,-0.038584398826427044,0.0,0.0
435,-0.03822616225986124,0.0,0.0
436,-0.03817418673972986,0.0,0.0
437,-0.035498746630937744,0.0,0.0
438,0.006316379901049829,0.0,0.0
439,0.27231289229888167,0.0,1.4866599
440,1.1630426478042708,0.665088,0.41394222
441,2.883802469636871,1.3502843,1.4494694
442,4.349781394033814,4.128954,1.612698
443,4.155658363108653,3.3821666,4.1889453
444,2.9842252093765853,3.1293514,3.1389956
445,2.0187985265237405,4.0136952,0.0
446,1.7981126607094955,0.7417777,0.0
447,1.6117670160675481,0.0,0.0
448,0.8185759044293448,0.0,0.0
449,0.17043975504582237,0.0,0.0
450,-0.023653408799344043,0.0,0.0
451,-0.05351518215565865,0.0,0.0
452,-0.055472783795326046,0.0,0.0
453,-0.05306686221951726,0.0,0.0
454,-0.0507238969146251,0.0,0.0
455,-0.04992467085079835,0.0,0.0
456,-0.049623064804839,0.0,0.0
457,-0.0490368942442366,0.0,0.0
458,-0.04847713861077263,0.0,0.0
459,-0.048224115153399104,0.0,0.0
460,-0.04813641200087331,0.0,0.0
461,-0.04693662926723676,0.0,0.0
462,-0.030353703163354465,0.0,0.0
463,0.08916652201018462,0.0,0.035196662
464,0.5091786324101226,0.0,0.0
465,1.2652224175579687,1.907985,3.0475507
466,2.087531875729363,0.31223375,0.048730254
467,2.9177854531047274,3.866494,2.89825
468,3.8072243871053777,3.449723,3.4685102
469,4.547025554644689,5.0317802,4.5430484
470,4.18865071573509,3.192703,5.065171
471,2.177691255295941,2.5207002,1.7708944
472,0.5634317342602169,0.0,0.0
473,0.08140517548874315,0.0,0.0
474,-0.0034418796438831574,0.0,0.0
475,-0.01665440629013063,0.0,0.0
476,-0.01786760985726228,0.0,0.0
477,-0.01838426470817175,0.0,0.0
478,-0.019356432605107284,0.0,0.0
479,-0.019890646249545375,0.0,0.0
480,-0.019796430281065147,0.0,0.0
481,-0.01943605078845033,0.0,0.0
482,-0.018817093340014898,0.0,0.0
483,-0.01833768213614959,0.0,0.0
484,-0.018499152686657586,0.0,0.0
485,-0.018062085950326177,0.0,0.0
486,0.0025218842105560954,0.0,0.0
487,0.23921319680966194,0.0,0.9340688
488,1.496414410351068,0.0,0.0
489,4.861091385889609,0.0,2.7552094
490,9.676872776212212,8.767887,9.658478
491,13.570790672790942,14.996614,11.950308
492,15.312699030262234,15.741261,13.353798
493,14.838603120305226,12.222933,11.498601
494,12.032325597820073,11.325509,8.496423
495,7.281745018489222,7.223604,3.4536204
496,2.8203036225693596,1.9537985,2.833364
497,0.6099803327963982,0.0,0.0
498,0.058171025199013515,0.0,0.0
499,-0.013148606367641001,0.0,0.0
500,-0.018015010920661087,0.0,0.0
501,-0.01956824672314072,0.0,0.0
502,-0.020707313400804967,0.0,0.0
503,-0.019969152656007377,0.0,0.0
504,-0.01915729373374344,0.0,0.0
505,-0.01900272438140476,0.0,0.0
506,-0.018906619942968602,0.0,0.0
507,-0.019015025926159647,0.0,0.0
508,-0.019222851551668058,0.0,0.0
509,-0.019345385736630652,0.0,0.0
510,-0.018020878308095078,0.0,0.0
511,0.0035788974765590467,0.0,0.447492
512,0.10406774944267361,0.0,0.0
513,0.31244896116317256,0.0,0.0
514,0.6383170672790688,0.0,0.0
515,1.1644282065674285,0.0,0.22392428
516,1.8330683866004696,0.0,0.5826
517,2.1831309019567957,0.0,0.7357677
518,1.7699494961585898,0.0,0.0
519,1.0305951012792542,0.0,0.0
520,0.40623470284602137,0.0,0.0
521,0.07934011531685851,0.0,0.0
522,-0.013114709386485164,0.0,0.0
523,-0.02925710244470884,0.0,0.0
524,-0.031960583401997485,0.0,0.0
525,-0.03378591171119299,0.0,0.0
526,-0.03592398059812605,0.0,0.0
527,-0.03705372569836463,0.0,0.0
528,-0.03752533009101497,0.0,0.0
529,-0.037949507241170535,0.0,0.0
530,-0.03828949638926435,0.0,0.0
531,-0.03852971666354088,0.0,0.0
532,-0.03881816413249738,0.0,0.0
533,-0.03987891618259115,0.0,0.0
534,-0.03952171732058535,0.0,0.0
535,-0.01844461208649225,0.0,0.0
536,0.07967947930168046,0.0,0.0
537,0.39517601795935864,0.0,0.0
538,1.2928591725536602,0.0,1.6371406
539,2.8700439608309325,2.4741771,2.5014238
540,4.375100670605034,4.6410694,5.868814
541,4.850533421320987,3.6703622,4.23891
542,3.756386451610734,3.6416872,2.5788531
543,2.005440796543988,0.0,1.7036775
544,0.7507815023298227,0.0,0.861318
545,0.17918837989918596,0.0,0.0
546,0.0023907103796883475,0.0,0.0
547,-0.031071215090673024,0.0,0.0
548,-0.03398631923223426,0.0,0.0
549,-0.03418884506829442,0.0,0.0
550,-0.034943210278199716,0.0,0.0
551,-0.03615691356390905,0.0,0.0
552,-0.037602640132952156,0.0,0.0
553,-0.038770110715430954,0.0,0.0
554,-0.039291650746817744,0.0,0.0
555,-0.0395179164029166,0.0,0.0
556,-0.03963016224463467,0.0,0.0
557,-0.03904526971672946,0.0,0.0
558,-0.034855943142655076,0.0,0.0
559,-0.008940021774125364,0.0,0.0
560,0.07079444918783594,0.0,0.0
561,0.18886262824685912,0.0,0.0
562,0.31038395732102575,0.0,0.0
563,0.4598732212035451,0.0,0.0
564,0.5710169433275383,0.0,0.0
565,0.5341525083457818,0.0,0.0
566,0.3824079907635281,0.0,0.0
567,0.2129913800126603,0.0,0.0
568,0.0821373897091074,0.0,0.0
569,0.00262280658059756,0.0,0.0
570,-0.033014065122146205,0.0,0.0
571,-0.04327186416844991,0.0,0.0
572,-0.045300391701554615,0.0,0.0
573,-0.04556369716974018,0.0,0.0
574,-0.0466193393377569,0.0,0.0
575,-0.048739977542625365,0.0,0.0
576,-0.05011536651765156,0.0,0.0
577,-0.05036999589817362,0.0,0.0
578,-0.05017813381632617,0.0,0.0
579,-0.04998368801720379,0.0,0.0
580,-0.049863157929609554,0.0,0.0
581,-0.05035079708592097,0.0,0.0
582,-0.050970764845823864,0.0,0.0
583,-0.0457007482600708,0.0,0.0
584,-0.010945436238755964,0.0,0.0
585,0.08699684515163555,0.0,0.0
586,0.22800447357383608,0.0,0.0
587,0.44871214075263527,0.0,0.0
588,0.975739923637453,0.0,0.0
589,1.5219193802204138,0.0,0.0
590,1.3790934978595693,0.0,0.0
591,0.809854780582016,0.0,0.0
592,0.346986571009664,0.0,0.0
593,0.09502841094199303,0.0,0.0
594,0.00030043421459665775,0.0,0.0
595,-0.0207128072221101,0.0,0.0
596,-0.02504461102630111,0.0,0.0
597,-0.02777190457305091,0.0,0.0
598,-0.03152807485749765,0.0,0.0
599,-0.03413137568701623,0.0,0.0
600,-0.032691330377269595,0.0,0.0
601,-0.027655448845431193,0.0,0.0
602,-0.022633872917425107,0.0,0.0
603,-0.02026632730549438,0.0,0.0
604,-0.019686854497164202,0.0,0.0
605,-0.01931320626715744,0.0,0.0
606,-0.0119005848049949,0.0,0.0
607,0.059387017281933144,0.0,0.0
608,0.5312693134262766,0.0,0.0
609,2.3209703671556916,1.9370992,0.0
610,5.1282590998740645,4.22386,5.6750274
611,6.493714677608056,6.949832,6.5098166
612,7.389375534743704,7.41127,6.24246
613,9.967352688893035,10.750563,9.622056
614,10.710921949709611,9.431669,9.571649
615,7.649753391247032,7.729334,0.0
616,3.3495817792743456,2.6071317,0.0
617,0.8125400796616751,0.0,0.0
618,0.09285958900887324,0.0,0.0
619,-0.011733214306054236,0.0,0.0
620,-0.017825387031885385,0.0,0.0
621,-0.017657441796642907,0.0,0.0
622,-0.019496665578795813,0.0,0.0
623,-0.020922797554508852,0.0,0.0
624,-0.020176693521461935,0.0,0.0
625,-0.01786741281863156,0.0,0.0
626,-0.015378064933444346,0.0,0.0
627,-0.012927409815589564,0.0,0.0
628,-0.011295333611071157,0.0,0.0
629,-0.006721232269598773,0.0,0.0
630,0.06222617043741353,0.0,0.0
631,0.570577516369145,0.0,0.0
632,2.363275509481909,1.9297984,0.16681468
633,5.34542822956278,4.510723,4.1725583
634,7.2845355426346865,6.0007997,9.192225
635,6.853311973578803,6.3209696,5.3302913
636,5.622613853616293,4.502866,7.4958453
637,4.845509511710802,5.891026,4.7291408
638,3.840692257799308,4.1376877,2.0661807
639,2.3166328826380913,2.0268147,0.9529451
640,0.9849527772232881,0.0,0.0
641,0.2891835284069768,0.0,0.0
642,0.061781235992203004,0.0,0.0
643,0.015682686862606925,0.0,0.0
644,0.00966645740953167,0.0,0.0
645,0.007592558074574048,0.0,0.0
646,0.004853210589776325,0.0,0.0
647,0.001972983840097266,0.0,0.0
648,0.00018327398938361433,0.0,0.0
649,-0.0009172222103354759,0.0,0.0
650,-0.001486402467216872,0.0,0.0
651,-0.0008619640924747649,0.0,0.0
652,0.0019345727099339335,0.0,0.0
653,0.007307281770102458,0.0,0.0
654,0.035003218521533826,0.0,0.0
655,0.20491842904027213,0.0,0.0
656,0.8041140028341013,0.0,0.0
657,2.2133949406103417,0.0,1.9228376
658,4.323249889265355,1.7249134,5.345781
659,6.163989557981322,5.0259,6.8388457
660,7.492705987185245,4.433381,6.3366094
661,8.317585915013746,7.0665092,7.846641
662,7.495036345564435,6.17834,7.796284
663,5.131397508839515,4.6369066,4.6482015
664,2.2975798988351044,1.1563799,1.0642809
665,0.5716506526614112,0.0,0.0
666,0.0759326959779909,0.0,0.0
667,0.0016787810308972182,0.0,0.0
668,-0.0056166801270289375,0.0,0.0
669,-0.009139300510705963,0.0,0.0
670,-0.015047317964179433,0.0,0.0
671,-0.01909925027353808,0.0,0.0
672,-0.02005456406969664,0.0,0.0
673,-0.018793284195089147,0.0,0.0
674,-0.015555079741633358,0.0,0.0
675,-0.012312212635500414,0.0,0.0
676,-0.010481265102641898,0.0,0.0
677,-0.006711960633268647,0.0,0.0
678,0.035107684833951144,0.0,0.0
679,0.2735862085953323,0.0,0.0
680,0.9562337946631474,0.0,0.0
681,2.3409089234104363,2.2247975,1.3630594
682,4.55058401802548,3.893009,5.5758834
683,6.777440710353778,4.083375,5.880155
684,7.604131819881142,5.9101715,8.177535
685,6.771478763024362,5.68811,6.9550333
686,5.280545705266489,4.197551,4.475412
687,3.692525651221784,3.1472952,5.404589
688,1.9513086424221755,0.0,0.8627304
689,0.6398063550946262,0.0,0.0
690,0.10766521965053072,0.0,0.0
691,-0.0018330305923046266,0.0,0.0
692,-0.011400620714645544,0.0,0.0
693,-0.011482202379851501,0.0,0.0
694,-0.0134338852690482,0.0,0.0
695,-0.016251404900302024,0.0,0.0
696,-0.018876061694367896,0.0,0.0
697,-0.02044381674434879,0.0,0.0
698,-0.020929161710654787,0.0,0.0
699,-0.02044156770330141,0.0,0.0
700,-0.01807175673856207,0.0,0.0
701,-0.010458329356976041,0.0,0.0
702,0.05779299741880348,0.0,0.0
703,0.4692865306368139,0.0,0.0
704,1.6690972053574291,0.0,0.0
705,3.5715864379643456,3.633929,1.5807737
706,5.640655403223909,7.242963,6.290025
707,7.45091641775393,8.320219,7.4080215
708,7.830911284710377,6.8096776,7.951246
709,6.390332792430444,5.8101196,7.621897
710,4.733001873984226,3.526419,2.4848456
711,3.340837161309252,3.4241412,2.919993
712,1.8942880759644347,0.0,1.1764234
713,0.6939407293522313,0.0,0.0
714,0.13795209459152477,0.0,0.0
